priogrid_gid,year_month,lat,lon,faction,level1_side,level2_group,n_events,total_deaths,n_unique_groups,junta_events,anti_junta_events,flag_junta,flag_pdf,flag_kia,flag_aa,flag_karen,flag_karenni,flag_tnla,flag_mndaa,flag_chin_resistance,junta_event_share,anti_junta_event_share,is_pro_junta,n_events_lag1,n_events_lag3,n_events_lag6,n_events_roll3,n_events_roll6,total_deaths_lag1,total_deaths_lag3,total_deaths_lag6,total_deaths_roll3,total_deaths_roll6,event_trend_3m,months_since_last_event,months_in_current_faction,neighbor_n_events,neighbor_changed_faction,attacker_matches_controller,level1_side_next,changed,split
154633,2026-04,17.25,96.25,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62,4.0,0,0,Pro-Junta,0,validate
154634,2023-12,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,1,0.0,0,0,Pro-Junta,0,train
154634,2024-01,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,2,6.0,0,0,Pro-Junta,0,train
154634,2024-01,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,3,6.0,0,0,Pro-Junta,0,train
154634,2024-01,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4,6.0,0,0,Pro-Junta,0,train
154634,2024-02,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5,2.0,0,0,Pro-Junta,0,train
154634,2024-02,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6,2.0,0,0,Pro-Junta,0,train
154634,2024-02,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,2.0,0,0,Pro-Junta,0,train
154634,2024-03,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,0.0,0,0,Pro-Junta,0,train
154634,2024-03,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,0.0,0,0,Pro-Junta,0,train
154634,2024-03,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10,0.0,0,0,Pro-Junta,0,train
154634,2024-04,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11,2.0,0,0,Pro-Junta,0,train
154634,2024-04,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12,2.0,0,0,Pro-Junta,0,train
154634,2024-04,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13,2.0,0,0,Pro-Junta,0,train
154634,2024-04,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14,2.0,0,0,Pro-Junta,0,train
154634,2024-04,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15,2.0,0,0,Pro-Junta,0,train
154634,2024-05,17.25,96.75,Junta,Pro-Junta,Junta,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999998,0.0,16,3.0,0,1,Pro-Junta,0,train
154634,2024-05,17.25,96.75,Junta,Pro-Junta,Junta,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.0,17,3.0,0,1,Pro-Junta,0,train
154634,2024-05,17.25,96.75,Junta,Pro-Junta,Junta,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,8.985767264226737e-17,0.0,18,3.0,0,1,Pro-Junta,0,train
154634,2024-05,17.25,96.75,Junta,Pro-Junta,Junta,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,8.985767264226737e-17,0.0,19,3.0,0,1,Pro-Junta,0,train
154634,2024-05,17.25,96.75,Junta,Pro-Junta,Junta,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.6666666666666666,8.985767264226737e-17,0.0,20,3.0,0,1,Pro-Junta,0,train
154634,2024-06,17.25,96.75,Junta,Pro-Junta,Junta,2.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0.0,1.0,0.8333333333333334,1.0,1.0,0.0,1.0,0.8333333333333334,0.4999999999999998,0.0,21,2.0,1,1,Pro-Junta,0,train
154634,2024-07,17.25,96.75,Junta,Pro-Junta,Junta,2.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,1.0,1.3333333333333333,1.1666666666666667,3.0,1.0,1.0,1.6666666666666667,1.3333333333333333,0.5,0.0,22,2.0,0,1,Pro-Junta,0,train
154634,2024-07,17.25,96.75,Junta,Pro-Junta,Junta,2.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,1.0,1.6666666666666667,1.3333333333333333,8.0,1.0,1.0,4.0,2.5,1.7971534528453475e-16,0.0,23,2.0,0,1,Pro-Junta,0,train
154634,2024-07,17.25,96.75,Junta,Pro-Junta,Junta,2.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,1.0,2.0,1.5,8.0,3.0,1.0,6.333333333333333,3.6666666666666665,1.7971534528453475e-16,0.0,24,2.0,0,1,Pro-Junta,0,train
154634,2024-07,17.25,96.75,Junta,Pro-Junta,Junta,2.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,1.0,2.0,1.6666666666666667,8.0,8.0,1.0,8.0,4.833333333333333,1.7971534528453475e-16,0.0,25,2.0,0,1,Pro-Junta,0,train
154634,2024-08,17.25,96.75,Junta,Pro-Junta,Junta,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,1.0,2.0,1.8333333333333333,8.0,8.0,1.0,8.0,6.0,1.7971534528453475e-16,0.0,26,0.0,0,1,Pro-Junta,0,train
154634,2024-08,17.25,96.75,Junta,Pro-Junta,Junta,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,2.0,2.0,2.0,5.0,8.0,3.0,7.0,6.666666666666667,1.7971534528453475e-16,0.0,27,0.0,0,1,Pro-Junta,0,train
154634,2024-08,17.25,96.75,Junta,Pro-Junta,Junta,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,2.0,2.0,2.0,5.0,8.0,8.0,6.0,7.0,1.7971534528453475e-16,0.0,28,0.0,0,1,Pro-Junta,0,train
154634,2024-08,17.25,96.75,Junta,Pro-Junta,Junta,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,2.0,2.0,2.0,5.0,5.0,8.0,5.0,6.5,1.7971534528453475e-16,0.0,29,0.0,0,1,Pro-Junta,0,train
154634,2024-08,17.25,96.75,Junta,Pro-Junta,Junta,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,2.0,2.0,2.0,5.0,5.0,8.0,5.0,6.0,1.7971534528453475e-16,0.0,30,0.0,0,1,Pro-Junta,0,train
154634,2024-09,17.25,96.75,Junta,Pro-Junta,Junta,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,2.0,2.0,2.0,5.0,5.0,8.0,5.0,5.5,-0.4999999999999999,0.0,31,1.0,0,1,Pro-Junta,0,train
154634,2024-09,17.25,96.75,Junta,Pro-Junta,Junta,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,2.0,2.0,1.6666666666666667,1.8333333333333333,1.0,5.0,5.0,3.6666666666666665,4.333333333333333,-0.5,0.0,32,1.0,0,1,Pro-Junta,0,train
154634,2024-10,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,2.0,1.3333333333333333,1.6666666666666667,1.0,5.0,5.0,2.3333333333333335,3.6666666666666665,-0.4999999999999997,1.0,33,0.0,0,0,Pro-Junta,0,train
154634,2024-10,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,2.0,0.6666666666666666,1.3333333333333333,0.0,1.0,5.0,0.6666666666666666,2.8333333333333335,-0.5000000000000001,2.0,34,0.0,0,0,Pro-Junta,0,train
154634,2024-11,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,2.0,0.3333333333333333,1.0,0.0,1.0,5.0,0.3333333333333333,2.0,0.0,3.0,35,2.0,0,0,Pro-Junta,0,train
154634,2024-11,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,5.0,0.0,1.1666666666666667,0.0,4.0,36,2.0,0,0,Pro-Junta,0,train
154634,2024-12,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,5.0,37,1.0,0,0,Pro-Junta,0,train
154634,2024-12,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,6.0,38,1.0,0,0,Pro-Junta,0,train
154634,2024-12,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,39,1.0,0,0,Pro-Junta,0,train
154634,2024-12,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40,1.0,0,0,Pro-Junta,0,train
154634,2024-12,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,41,1.0,0,0,Pro-Junta,0,train
154634,2024-12,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,42,1.0,0,0,Pro-Junta,0,train
154634,2024-12,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,43,1.0,0,0,Pro-Junta,0,train
154634,2025-01,17.25,96.75,Junta,Pro-Junta,Junta,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999998,0.0,44,1.0,0,1,Pro-Junta,0,train
154634,2025-02,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,1.7346906304869078e-16,1.0,45,3.0,0,0,Pro-Junta,0,train
154634,2025-03,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,-0.5000000000000001,2.0,46,2.0,0,0,Pro-Junta,0,train
154634,2025-04,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.0,3.0,47,1.0,0,0,Pro-Junta,0,train
154634,2025-04,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,4.0,48,1.0,0,0,Pro-Junta,0,train
154634,2025-05,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,5.0,49,4.0,0,0,Pro-Junta,0,train
154634,2025-05,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,6.0,50,4.0,0,0,Pro-Junta,0,train
154634,2025-06,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,51,4.0,0,0,Pro-Junta,0,train
154634,2025-07,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,52,2.0,0,0,Pro-Junta,0,train
154634,2025-08,17.25,96.75,Junta,Pro-Junta,Junta,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,53,2.0,0,1,Pro-Junta,0,train
154634,2025-09,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.6666666666666666,0.3333333333333333,4.0,0.0,0.0,1.3333333333333333,0.6666666666666666,3.4693812609738156e-16,1.0,54,0.0,0,0,Pro-Junta,0,train
154634,2025-10,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,-1.0000000000000002,2.0,55,0.0,0,0,Pro-Junta,0,train
154634,2025-10,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,4.0,0.0,1.3333333333333333,0.6666666666666666,0.0,3.0,56,0.0,0,0,Pro-Junta,0,train
154634,2025-11,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,4.0,57,2.0,0,0,Pro-Junta,0,validate
154634,2025-12,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,5.0,58,0.0,0,0,Pro-Junta,0,validate
154634,2026-01,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,4.0,0.0,0.6666666666666666,0.0,6.0,59,4.0,0,0,Pro-Junta,0,validate
154634,2026-02,17.25,96.75,Junta,Pro-Junta,Junta,2.0,9.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,60,2.0,0,1,Pro-Junta,0,validate
154634,2026-03,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.6666666666666666,0.3333333333333333,9.0,0.0,0.0,3.0,1.5,3.4693812609738156e-16,1.0,61,1.0,0,0,Pro-Junta,0,validate
154634,2026-04,17.25,96.75,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3.0,1.5,-1.0000000000000002,2.0,62,4.0,0,0,Pro-Junta,0,validate
154635,2023-12,17.25,97.25,Junta,Pro-Junta,Junta,3.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,,,,,,,,,,,0.0,1,0.0,0,1,Pro-Junta,0,train
154635,2024-01,17.25,97.25,Junta,Pro-Junta,Junta,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,,,3.0,3.0,2.0,,,2.0,2.0,,0.0,2,2.0,0,1,Pro-Junta,0,train
154635,2024-01,17.25,97.25,Junta,Pro-Junta,Junta,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,,,2.0,2.0,4.0,,,3.0,3.0,-1.0000000000000004,0.0,3,2.0,0,1,Pro-Junta,0,train
154635,2024-01,17.25,97.25,Junta,Pro-Junta,Junta,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,3.0,,1.6666666666666667,1.6666666666666667,4.0,2.0,,3.3333333333333335,3.3333333333333335,8.985767264226737e-17,0.0,4,2.0,0,1,Pro-Junta,0,train
154635,2024-02,17.25,97.25,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,,1.0,1.5,4.0,4.0,,4.0,3.5,-0.4999999999999997,1.0,5,1.0,0,0,Pro-Junta,0,train
154635,2024-02,17.25,97.25,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,0.6666666666666666,1.2,0.0,4.0,,2.6666666666666665,2.8,-0.5000000000000001,2.0,6,1.0,0,0,Pro-Junta,0,train
154635,2024-02,17.25,97.25,Junta,Pro-Junta,Junta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,3.0,0.3333333333333333,1.0,0.0,4.0,2.0,1.3333333333333333,2.3333333333333335,0.0,3.0,7,1.0,0,0,Pro-Junta,0,train
154635,2024-03,17.25,97.25,Junta,Pro-Junta,Junta,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.5,0.0,0.0,4.0,0.0,2.0,0.4999999999999998,0.0,8,0.0,0,1,Pro-Junta,0,train
154635,2024-03,17.25,97.25,Junta,Pro-Junta,Junta,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.0,4.0,0.3333333333333333,1.5,0.5000000000000001,0.0,9,0.0,0,1,Pro-Junta,0,train
154635,2024-03,17.25,97.25,Junta,Pro-Junta,Junta,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.6666666666666666,0.5,1.0,0.0,4.0,0.6666666666666666,1.0,8.985767264226737e-17,0.0,10,0.0,0,1,Pro-Junta,0,train
154635,2024-04,17.25,97.25,Junta,Pro-Junta,Junta,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.4999999999999998,0.0,11,2.0,0,1,Pro-Junta,0,train
154635,2024-04,17.25,97.25,Junta,Pro-Junta,Junta,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,0.0,1.3333333333333333,0.8333333333333334,0.0,1.0,0.0,0.6666666666666666,0.5,0.5,0.0,12,2.0,0,1,Pro-Junta,0,train
154635,2024-04,17.25,97.25,Junta,Pro-Junta,Junta,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,0.0,1.6666666666666667,1.1666666666666667,0.0,1.0,0.0,0.3333333333333333,0.5,1.7971534528453475e-16,0.0,13,2.0,0,1,Pro-Junta,0,train
154635,2024-04,17.25,97.25,Junta,Pro-Junta,Junta,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,1.0,2.0,1.5,0.0,0.0,1.0,0.0,0.5,1.7971534528453475e-16,0.0,14,2.0,0,1,Pro-Junta,0,train
154635,2024-04,17.25,97.25,Junta,Pro-Junta,Junta,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,1.0,0.0,0.3333333333333333,1.7971534528453475e-16,0.0,15,2.0,0,1,Pro-Junta,0,train
