priogrid_gid,lat,lon,faction,date
158950,20.25,94.75,Junta,myanmar_2024-07-02
158951,20.25,95.25,Junta,myanmar_2024-07-02
158952,20.25,95.75,Junta,myanmar_2024-07-02
158953,20.25,96.25,Junta,myanmar_2024-07-02
158954,20.25,96.75,Junta,myanmar_2024-07-02
158955,20.25,97.25,Junta,myanmar_2024-07-02
158956,20.25,97.75,Junta,myanmar_2024-07-02
158957,20.25,98.25,Junta,myanmar_2024-07-02
158958,20.25,98.75,Junta,myanmar_2024-07-02
158959,20.25,99.25,Junta,myanmar_2024-07-02
158960,20.25,99.75,Junta,myanmar_2024-07-02
158961,20.25,100.25,Junta,myanmar_2024-07-02
159665,20.75,92.25,Junta,myanmar_2024-07-02
159666,20.75,92.75,AA,myanmar_2024-07-02
159667,20.75,93.25,AA,myanmar_2024-07-02
159668,20.75,93.75,AA,myanmar_2024-07-02
159669,20.75,94.25,AA,myanmar_2024-07-02
159670,20.75,94.75,Junta,myanmar_2024-07-02
159671,20.75,95.25,Junta,myanmar_2024-07-02
159672,20.75,95.75,Junta,myanmar_2024-07-02
159673,20.75,96.25,Junta,myanmar_2024-07-02
159674,20.75,96.75,Junta,myanmar_2024-07-02
159675,20.75,97.25,Junta,myanmar_2024-07-02
159676,20.75,97.75,Junta,myanmar_2024-07-02
159677,20.75,98.25,Junta,myanmar_2024-07-02
159678,20.75,98.75,Junta,myanmar_2024-07-02
159679,20.75,99.25,Junta,myanmar_2024-07-02
159680,20.75,99.75,Junta,myanmar_2024-07-02
159681,20.75,100.25,Junta,myanmar_2024-07-02
160385,21.25,92.25,AA,myanmar_2024-07-02
160386,21.25,92.75,AA,myanmar_2024-07-02
160387,21.25,93.25,Chin Resistance,myanmar_2024-07-02
160388,21.25,93.75,Chin Resistance,myanmar_2024-07-02
160389,21.25,94.25,PDF,myanmar_2024-07-02
160390,21.25,94.75,Junta,myanmar_2024-07-02
160391,21.25,95.25,Junta,myanmar_2024-07-02
160392,21.25,95.75,Junta,myanmar_2024-07-02
160393,21.25,96.25,Junta,myanmar_2024-07-02
160394,21.25,96.75,Junta,myanmar_2024-07-02
160395,21.25,97.25,SSPP,myanmar_2024-07-02
160396,21.25,97.75,SSPP,myanmar_2024-07-02
160397,21.25,98.25,Junta,myanmar_2024-07-02
160398,21.25,98.75,Junta,myanmar_2024-07-02
160399,21.25,99.25,Junta,myanmar_2024-07-02
160400,21.25,99.75,Junta,myanmar_2024-07-02
160401,21.25,100.25,Junta,myanmar_2024-07-02
160402,21.25,100.75,Junta,myanmar_2024-07-02
161105,21.75,92.25,AA,myanmar_2024-07-02
161106,21.75,92.75,AA,myanmar_2024-07-02
161107,21.75,93.25,Chin Resistance,myanmar_2024-07-02
161108,21.75,93.75,Chin Resistance,myanmar_2024-07-02
161109,21.75,94.25,Chin Resistance,myanmar_2024-07-02
161110,21.75,94.75,PDF,myanmar_2024-07-02
161111,21.75,95.25,PDF,myanmar_2024-07-02
161112,21.75,95.75,Junta,myanmar_2024-07-02
161113,21.75,96.25,Junta,myanmar_2024-07-02
161114,21.75,96.75,Junta,myanmar_2024-07-02
161115,21.75,97.25,SSPP,myanmar_2024-07-02
161116,21.75,97.75,SSPP,myanmar_2024-07-02
161117,21.75,98.25,SSPP,myanmar_2024-07-02
161118,21.75,98.75,Junta,myanmar_2024-07-02
161119,21.75,99.25,Junta,myanmar_2024-07-02
161120,21.75,99.75,NDAA,myanmar_2024-07-02
161121,21.75,100.25,NDAA,myanmar_2024-07-02
161122,21.75,100.75,NDAA,myanmar_2024-07-02
161123,21.75,101.25,Junta,myanmar_2024-07-02
161826,22.25,92.75,AA,myanmar_2024-07-02
161827,22.25,93.25,Chin Resistance,myanmar_2024-07-02
161828,22.25,93.75,Chin Resistance,myanmar_2024-07-02
161829,22.25,94.25,Junta,myanmar_2024-07-02
161830,22.25,94.75,Junta,myanmar_2024-07-02
161831,22.25,95.25,Junta,myanmar_2024-07-02
161832,22.25,95.75,Junta,myanmar_2024-07-02
161833,22.25,96.25,Junta,myanmar_2024-07-02
161834,22.25,96.75,Junta,myanmar_2024-07-02
161835,22.25,97.25,SSPP,myanmar_2024-07-02
161836,22.25,97.75,SSPP,myanmar_2024-07-02
161837,22.25,98.25,SSPP,myanmar_2024-07-02
161838,22.25,98.75,SSPP,myanmar_2024-07-02
161839,22.25,99.25,UWSA,myanmar_2024-07-02
161840,22.25,99.75,UWSA,myanmar_2024-07-02
162547,22.75,93.25,Chin Resistance,myanmar_2024-07-02
162548,22.75,93.75,Chin Resistance,myanmar_2024-07-02
162549,22.75,94.25,Junta,myanmar_2024-07-02
162550,22.75,94.75,Junta,myanmar_2024-07-02
162551,22.75,95.25,Junta,myanmar_2024-07-02
162552,22.75,95.75,Junta,myanmar_2024-07-02
162553,22.75,96.25,PDF,myanmar_2024-07-02
162554,22.75,96.75,Junta,myanmar_2024-07-02
162555,22.75,97.25,Junta,myanmar_2024-07-02
162556,22.75,97.75,SSPP,myanmar_2024-07-02
162557,22.75,98.25,SSPP,myanmar_2024-07-02
162558,22.75,98.75,SSPP,myanmar_2024-07-02
162559,22.75,99.25,UWSA,myanmar_2024-07-02
163267,23.25,93.25,Chin Resistance,myanmar_2024-07-02
163268,23.25,93.75,Chin Resistance,myanmar_2024-07-02
163269,23.25,94.25,Junta,myanmar_2024-07-02
163270,23.25,94.75,Junta,myanmar_2024-07-02
163271,23.25,95.25,Junta,myanmar_2024-07-02
163272,23.25,95.75,Junta,myanmar_2024-07-02
163273,23.25,96.25,Junta,myanmar_2024-07-02
163274,23.25,96.75,KIA,myanmar_2024-07-02
163275,23.25,97.25,Junta,myanmar_2024-07-02
163276,23.25,97.75,Junta,myanmar_2024-07-02
163277,23.25,98.25,Junta,myanmar_2024-07-02
163278,23.25,98.75,UWSA,myanmar_2024-07-02
163279,23.25,99.25,UWSA,myanmar_2024-07-02
163987,23.75,93.25,Chin Resistance,myanmar_2024-07-02
163988,23.75,93.75,Chin Resistance,myanmar_2024-07-02
163989,23.75,94.25,Chin Resistance,myanmar_2024-07-02
163990,23.75,94.75,Junta,myanmar_2024-07-02
163991,23.75,95.25,Junta,myanmar_2024-07-02
163992,23.75,95.75,Junta,myanmar_2024-07-02
163993,23.75,96.25,Junta,myanmar_2024-07-02
163994,23.75,96.75,KIA,myanmar_2024-07-02
163995,23.75,97.25,KIA,myanmar_2024-07-02
163996,23.75,97.75,KIA,myanmar_2024-07-02
163997,23.75,98.25,KIA,myanmar_2024-07-02
163998,23.75,98.75,Junta,myanmar_2024-07-02
164707,24.25,93.25,Chin Resistance,myanmar_2024-07-02
164708,24.25,93.75,Chin Resistance,myanmar_2024-07-02
164709,24.25,94.25,Junta,myanmar_2024-07-02
164710,24.25,94.75,Junta,myanmar_2024-07-02
164711,24.25,95.25,Junta,myanmar_2024-07-02
164712,24.25,95.75,KIA,myanmar_2024-07-02
164713,24.25,96.25,KIA,myanmar_2024-07-02
164714,24.25,96.75,KIA,myanmar_2024-07-02
164715,24.25,97.25,KIA,myanmar_2024-07-02
164716,24.25,97.75,Junta,myanmar_2024-07-02
164717,24.25,98.25,Junta,myanmar_2024-07-02
164718,24.25,98.75,Junta,myanmar_2024-07-02
165430,24.75,94.75,Junta,myanmar_2024-07-02
165431,24.75,95.25,KIA,myanmar_2024-07-02
165432,24.75,95.75,KIA,myanmar_2024-07-02
165433,24.75,96.25,KIA,myanmar_2024-07-02
165434,24.75,96.75,KIA,myanmar_2024-07-02
165435,24.75,97.25,KIA,myanmar_2024-07-02
165436,24.75,97.75,Junta,myanmar_2024-07-02
166150,25.25,94.75,Junta,myanmar_2024-07-02
166151,25.25,95.25,Junta,myanmar_2024-07-02
166152,25.25,95.75,KIA,myanmar_2024-07-02
166153,25.25,96.25,KIA,myanmar_2024-07-02
166154,25.25,96.75,KIA,myanmar_2024-07-02
166155,25.25,97.25,KIA,myanmar_2024-07-02
166156,25.25,97.75,Junta,myanmar_2024-07-02
166870,25.75,94.75,Junta,myanmar_2024-07-02
166871,25.75,95.25,Junta,myanmar_2024-07-02
166872,25.75,95.75,KIA,myanmar_2024-07-02
166873,25.75,96.25,KIA,myanmar_2024-07-02
166874,25.75,96.75,KIA,myanmar_2024-07-02
166875,25.75,97.25,KIA,myanmar_2024-07-02
166876,25.75,97.75,KIA,myanmar_2024-07-02
166877,25.75,98.25,Junta,myanmar_2024-07-02
166878,25.75,98.75,Junta,myanmar_2024-07-02
167591,26.25,95.25,Junta,myanmar_2024-07-02
167592,26.25,95.75,KIA,myanmar_2024-07-02
167593,26.25,96.25,KIA,myanmar_2024-07-02
167594,26.25,96.75,KIA,myanmar_2024-07-02
167595,26.25,97.25,KIA,myanmar_2024-07-02
167596,26.25,97.75,KIA,myanmar_2024-07-02
167597,26.25,98.25,KIA,myanmar_2024-07-02
167598,26.25,98.75,Junta,myanmar_2024-07-02
168311,26.75,95.25,Junta,myanmar_2024-07-02
168312,26.75,95.75,Junta,myanmar_2024-07-02
168313,26.75,96.25,KIA,myanmar_2024-07-02
168314,26.75,96.75,KIA,myanmar_2024-07-02
168315,26.75,97.25,KIA,myanmar_2024-07-02
168316,26.75,97.75,KIA,myanmar_2024-07-02
168317,26.75,98.25,KIA,myanmar_2024-07-02
168318,26.75,98.75,Junta,myanmar_2024-07-02
169033,27.25,96.25,KIA,myanmar_2024-07-02
169034,27.25,96.75,KIA,myanmar_2024-07-02
169035,27.25,97.25,KIA,myanmar_2024-07-02
169036,27.25,97.75,KIA,myanmar_2024-07-02
169037,27.25,98.25,Junta,myanmar_2024-07-02
169038,27.25,98.75,Junta,myanmar_2024-07-02
169754,27.75,96.75,KIA,myanmar_2024-07-02
169755,27.75,97.25,Junta,myanmar_2024-07-02
169756,27.75,97.75,Junta,myanmar_2024-07-02
169757,27.75,98.25,Junta,myanmar_2024-07-02
170475,28.25,97.25,Junta,myanmar_2024-07-02
170476,28.25,97.75,Junta,myanmar_2024-07-02
170477,28.25,98.25,Junta,myanmar_2024-07-02
