priogrid_gid,lat,lon,faction,date
157509,19.25,94.25,Junta,myanmar_2024-11-10
157510,19.25,94.75,Junta,myanmar_2024-11-10
157511,19.25,95.25,Junta,myanmar_2024-11-10
157512,19.25,95.75,Junta,myanmar_2024-11-10
157513,19.25,96.25,Junta,myanmar_2024-11-10
157514,19.25,96.75,Karen,myanmar_2024-11-10
157515,19.25,97.25,Karenni,myanmar_2024-11-10
157516,19.25,97.75,Karenni,myanmar_2024-11-10
158228,19.75,93.75,AA,myanmar_2024-11-10
158229,19.75,94.25,AA,myanmar_2024-11-10
158230,19.75,94.75,Junta,myanmar_2024-11-10
158231,19.75,95.25,Junta,myanmar_2024-11-10
158232,19.75,95.75,Junta,myanmar_2024-11-10
158233,19.75,96.25,Junta,myanmar_2024-11-10
158234,19.75,96.75,Karenni,myanmar_2024-11-10
158235,19.75,97.25,Karenni,myanmar_2024-11-10
158236,19.75,97.75,Junta,myanmar_2024-11-10
158237,19.75,98.25,Junta,myanmar_2024-11-10
158238,19.75,98.75,Junta,myanmar_2024-11-10
158946,20.25,92.75,Junta,myanmar_2024-11-10
158947,20.25,93.25,Junta,myanmar_2024-11-10
158948,20.25,93.75,AA,myanmar_2024-11-10
158949,20.25,94.25,AA,myanmar_2024-11-10
158950,20.25,94.75,Junta,myanmar_2024-11-10
158951,20.25,95.25,Junta,myanmar_2024-11-10
158952,20.25,95.75,Junta,myanmar_2024-11-10
158953,20.25,96.25,Junta,myanmar_2024-11-10
158954,20.25,96.75,Junta,myanmar_2024-11-10
158955,20.25,97.25,Junta,myanmar_2024-11-10
158956,20.25,97.75,Junta,myanmar_2024-11-10
158957,20.25,98.25,Junta,myanmar_2024-11-10
158958,20.25,98.75,Junta,myanmar_2024-11-10
158959,20.25,99.25,Junta,myanmar_2024-11-10
158960,20.25,99.75,Junta,myanmar_2024-11-10
158961,20.25,100.25,Junta,myanmar_2024-11-10
159665,20.75,92.25,Junta,myanmar_2024-11-10
159666,20.75,92.75,AA,myanmar_2024-11-10
159667,20.75,93.25,AA,myanmar_2024-11-10
159668,20.75,93.75,AA,myanmar_2024-11-10
159669,20.75,94.25,AA,myanmar_2024-11-10
159670,20.75,94.75,Junta,myanmar_2024-11-10
159671,20.75,95.25,Junta,myanmar_2024-11-10
159672,20.75,95.75,Junta,myanmar_2024-11-10
159673,20.75,96.25,Junta,myanmar_2024-11-10
159674,20.75,96.75,Junta,myanmar_2024-11-10
159675,20.75,97.25,Junta,myanmar_2024-11-10
159676,20.75,97.75,Junta,myanmar_2024-11-10
159677,20.75,98.25,Junta,myanmar_2024-11-10
159678,20.75,98.75,Junta,myanmar_2024-11-10
159679,20.75,99.25,Junta,myanmar_2024-11-10
159680,20.75,99.75,Junta,myanmar_2024-11-10
159681,20.75,100.25,Junta,myanmar_2024-11-10
160385,21.25,92.25,AA,myanmar_2024-11-10
160386,21.25,92.75,AA,myanmar_2024-11-10
160387,21.25,93.25,Chin Resistance,myanmar_2024-11-10
160388,21.25,93.75,Chin Resistance,myanmar_2024-11-10
160389,21.25,94.25,PDF,myanmar_2024-11-10
160390,21.25,94.75,Junta,myanmar_2024-11-10
160391,21.25,95.25,Junta,myanmar_2024-11-10
160392,21.25,95.75,Junta,myanmar_2024-11-10
160393,21.25,96.25,Junta,myanmar_2024-11-10
160394,21.25,96.75,Junta,myanmar_2024-11-10
160395,21.25,97.25,SSPP,myanmar_2024-11-10
160396,21.25,97.75,SSPP,myanmar_2024-11-10
160397,21.25,98.25,Junta,myanmar_2024-11-10
160398,21.25,98.75,Junta,myanmar_2024-11-10
160399,21.25,99.25,Junta,myanmar_2024-11-10
160400,21.25,99.75,Junta,myanmar_2024-11-10
160401,21.25,100.25,Junta,myanmar_2024-11-10
160402,21.25,100.75,Junta,myanmar_2024-11-10
161105,21.75,92.25,AA,myanmar_2024-11-10
161106,21.75,92.75,AA,myanmar_2024-11-10
161107,21.75,93.25,Chin Resistance,myanmar_2024-11-10
161108,21.75,93.75,Chin Resistance,myanmar_2024-11-10
161109,21.75,94.25,Chin Resistance,myanmar_2024-11-10
161110,21.75,94.75,Junta,myanmar_2024-11-10
161111,21.75,95.25,PDF,myanmar_2024-11-10
161112,21.75,95.75,Junta,myanmar_2024-11-10
161113,21.75,96.25,Junta,myanmar_2024-11-10
161114,21.75,96.75,Junta,myanmar_2024-11-10
161115,21.75,97.25,SSPP,myanmar_2024-11-10
161116,21.75,97.75,SSPP,myanmar_2024-11-10
161117,21.75,98.25,SSPP,myanmar_2024-11-10
161118,21.75,98.75,Junta,myanmar_2024-11-10
161119,21.75,99.25,Junta,myanmar_2024-11-10
161120,21.75,99.75,NDAA,myanmar_2024-11-10
161121,21.75,100.25,NDAA,myanmar_2024-11-10
161122,21.75,100.75,NDAA,myanmar_2024-11-10
161123,21.75,101.25,Junta,myanmar_2024-11-10
161826,22.25,92.75,AA,myanmar_2024-11-10
161827,22.25,93.25,Chin Resistance,myanmar_2024-11-10
161828,22.25,93.75,Chin Resistance,myanmar_2024-11-10
161829,22.25,94.25,Junta,myanmar_2024-11-10
161830,22.25,94.75,Junta,myanmar_2024-11-10
161831,22.25,95.25,Junta,myanmar_2024-11-10
161832,22.25,95.75,Junta,myanmar_2024-11-10
161833,22.25,96.25,Junta,myanmar_2024-11-10
161834,22.25,96.75,Junta,myanmar_2024-11-10
161835,22.25,97.25,SSPP,myanmar_2024-11-10
161836,22.25,97.75,SSPP,myanmar_2024-11-10
161837,22.25,98.25,SSPP,myanmar_2024-11-10
161838,22.25,98.75,SSPP,myanmar_2024-11-10
161839,22.25,99.25,UWSA,myanmar_2024-11-10
161840,22.25,99.75,UWSA,myanmar_2024-11-10
162547,22.75,93.25,Chin Resistance,myanmar_2024-11-10
162548,22.75,93.75,Chin Resistance,myanmar_2024-11-10
162549,22.75,94.25,Junta,myanmar_2024-11-10
162550,22.75,94.75,Junta,myanmar_2024-11-10
162551,22.75,95.25,Junta,myanmar_2024-11-10
162552,22.75,95.75,Junta,myanmar_2024-11-10
162553,22.75,96.25,Junta,myanmar_2024-11-10
162554,22.75,96.75,Junta,myanmar_2024-11-10
162555,22.75,97.25,Junta,myanmar_2024-11-10
162556,22.75,97.75,Junta,myanmar_2024-11-10
162557,22.75,98.25,SSPP,myanmar_2024-11-10
162558,22.75,98.75,SSPP,myanmar_2024-11-10
162559,22.75,99.25,UWSA,myanmar_2024-11-10
163267,23.25,93.25,Chin Resistance,myanmar_2024-11-10
163268,23.25,93.75,Chin Resistance,myanmar_2024-11-10
163269,23.25,94.25,Junta,myanmar_2024-11-10
163270,23.25,94.75,Junta,myanmar_2024-11-10
163271,23.25,95.25,Junta,myanmar_2024-11-10
163272,23.25,95.75,Junta,myanmar_2024-11-10
163273,23.25,96.25,Junta,myanmar_2024-11-10
163274,23.25,96.75,KIA,myanmar_2024-11-10
163275,23.25,97.25,Junta,myanmar_2024-11-10
163276,23.25,97.75,Junta,myanmar_2024-11-10
163277,23.25,98.25,Junta,myanmar_2024-11-10
163278,23.25,98.75,UWSA,myanmar_2024-11-10
163279,23.25,99.25,UWSA,myanmar_2024-11-10
163987,23.75,93.25,Chin Resistance,myanmar_2024-11-10
163988,23.75,93.75,Chin Resistance,myanmar_2024-11-10
163989,23.75,94.25,Chin Resistance,myanmar_2024-11-10
163990,23.75,94.75,Junta,myanmar_2024-11-10
163991,23.75,95.25,Junta,myanmar_2024-11-10
163992,23.75,95.75,Junta,myanmar_2024-11-10
163993,23.75,96.25,Junta,myanmar_2024-11-10
163994,23.75,96.75,KIA,myanmar_2024-11-10
163995,23.75,97.25,KIA,myanmar_2024-11-10
163996,23.75,97.75,KIA,myanmar_2024-11-10
163997,23.75,98.25,KIA,myanmar_2024-11-10
163998,23.75,98.75,Junta,myanmar_2024-11-10
164707,24.25,93.25,Chin Resistance,myanmar_2024-11-10
164708,24.25,93.75,Chin Resistance,myanmar_2024-11-10
164709,24.25,94.25,Junta,myanmar_2024-11-10
164710,24.25,94.75,Junta,myanmar_2024-11-10
164711,24.25,95.25,Junta,myanmar_2024-11-10
164712,24.25,95.75,KIA,myanmar_2024-11-10
164713,24.25,96.25,KIA,myanmar_2024-11-10
164714,24.25,96.75,KIA,myanmar_2024-11-10
164715,24.25,97.25,KIA,myanmar_2024-11-10
164716,24.25,97.75,Junta,myanmar_2024-11-10
164717,24.25,98.25,Junta,myanmar_2024-11-10
164718,24.25,98.75,Junta,myanmar_2024-11-10
165430,24.75,94.75,Junta,myanmar_2024-11-10
165431,24.75,95.25,KIA,myanmar_2024-11-10
165432,24.75,95.75,KIA,myanmar_2024-11-10
165433,24.75,96.25,KIA,myanmar_2024-11-10
165434,24.75,96.75,KIA,myanmar_2024-11-10
165435,24.75,97.25,KIA,myanmar_2024-11-10
165436,24.75,97.75,Junta,myanmar_2024-11-10
166150,25.25,94.75,Junta,myanmar_2024-11-10
166151,25.25,95.25,Junta,myanmar_2024-11-10
166152,25.25,95.75,KIA,myanmar_2024-11-10
166153,25.25,96.25,KIA,myanmar_2024-11-10
166154,25.25,96.75,KIA,myanmar_2024-11-10
166155,25.25,97.25,KIA,myanmar_2024-11-10
166156,25.25,97.75,Junta,myanmar_2024-11-10
166870,25.75,94.75,Junta,myanmar_2024-11-10
166871,25.75,95.25,Junta,myanmar_2024-11-10
166872,25.75,95.75,KIA,myanmar_2024-11-10
166873,25.75,96.25,KIA,myanmar_2024-11-10
166874,25.75,96.75,KIA,myanmar_2024-11-10
166875,25.75,97.25,KIA,myanmar_2024-11-10
166876,25.75,97.75,KIA,myanmar_2024-11-10
166877,25.75,98.25,Junta,myanmar_2024-11-10
166878,25.75,98.75,Junta,myanmar_2024-11-10
167591,26.25,95.25,Junta,myanmar_2024-11-10
167592,26.25,95.75,KIA,myanmar_2024-11-10
167593,26.25,96.25,KIA,myanmar_2024-11-10
167594,26.25,96.75,KIA,myanmar_2024-11-10
167595,26.25,97.25,KIA,myanmar_2024-11-10
167596,26.25,97.75,KIA,myanmar_2024-11-10
167597,26.25,98.25,KIA,myanmar_2024-11-10
167598,26.25,98.75,Junta,myanmar_2024-11-10
168311,26.75,95.25,Junta,myanmar_2024-11-10
168312,26.75,95.75,Junta,myanmar_2024-11-10
168313,26.75,96.25,KIA,myanmar_2024-11-10
168314,26.75,96.75,KIA,myanmar_2024-11-10
168315,26.75,97.25,KIA,myanmar_2024-11-10
168316,26.75,97.75,KIA,myanmar_2024-11-10
168317,26.75,98.25,KIA,myanmar_2024-11-10
168318,26.75,98.75,Junta,myanmar_2024-11-10
169033,27.25,96.25,KIA,myanmar_2024-11-10
169034,27.25,96.75,KIA,myanmar_2024-11-10
169035,27.25,97.25,KIA,myanmar_2024-11-10
169036,27.25,97.75,KIA,myanmar_2024-11-10
169037,27.25,98.25,Junta,myanmar_2024-11-10
169038,27.25,98.75,Junta,myanmar_2024-11-10
169754,27.75,96.75,KIA,myanmar_2024-11-10
169755,27.75,97.25,Junta,myanmar_2024-11-10
169756,27.75,97.75,Junta,myanmar_2024-11-10
169757,27.75,98.25,Junta,myanmar_2024-11-10
170475,28.25,97.25,Junta,myanmar_2024-11-10
170476,28.25,97.75,Junta,myanmar_2024-11-10
170477,28.25,98.25,Junta,myanmar_2024-11-10
