priogrid_gid,lat,lon,faction,date
160385,21.25,92.25,AA,myanmar_2024-07-25
160386,21.25,92.75,AA,myanmar_2024-07-25
160387,21.25,93.25,Chin Resistance,myanmar_2024-07-25
160388,21.25,93.75,Chin Resistance,myanmar_2024-07-25
160389,21.25,94.25,PDF,myanmar_2024-07-25
160390,21.25,94.75,Junta,myanmar_2024-07-25
160391,21.25,95.25,Junta,myanmar_2024-07-25
160392,21.25,95.75,Junta,myanmar_2024-07-25
160393,21.25,96.25,Junta,myanmar_2024-07-25
160394,21.25,96.75,Junta,myanmar_2024-07-25
160395,21.25,97.25,Junta,myanmar_2024-07-25
160396,21.25,97.75,Junta,myanmar_2024-07-25
160397,21.25,98.25,Junta,myanmar_2024-07-25
160398,21.25,98.75,Junta,myanmar_2024-07-25
160399,21.25,99.25,Junta,myanmar_2024-07-25
160400,21.25,99.75,Junta,myanmar_2024-07-25
160401,21.25,100.25,Junta,myanmar_2024-07-25
160402,21.25,100.75,Junta,myanmar_2024-07-25
161105,21.75,92.25,AA,myanmar_2024-07-25
161106,21.75,92.75,AA,myanmar_2024-07-25
161107,21.75,93.25,Chin Resistance,myanmar_2024-07-25
161108,21.75,93.75,Chin Resistance,myanmar_2024-07-25
161109,21.75,94.25,Chin Resistance,myanmar_2024-07-25
161110,21.75,94.75,PDF,myanmar_2024-07-25
161111,21.75,95.25,PDF,myanmar_2024-07-25
161112,21.75,95.75,Junta,myanmar_2024-07-25
161113,21.75,96.25,Junta,myanmar_2024-07-25
161114,21.75,96.75,Junta,myanmar_2024-07-25
161115,21.75,97.25,Junta,myanmar_2024-07-25
161116,21.75,97.75,Junta,myanmar_2024-07-25
161117,21.75,98.25,Junta,myanmar_2024-07-25
161118,21.75,98.75,Junta,myanmar_2024-07-25
161119,21.75,99.25,Junta,myanmar_2024-07-25
161120,21.75,99.75,NDAA,myanmar_2024-07-25
161121,21.75,100.25,NDAA,myanmar_2024-07-25
161122,21.75,100.75,NDAA,myanmar_2024-07-25
161123,21.75,101.25,Junta,myanmar_2024-07-25
161826,22.25,92.75,AA,myanmar_2024-07-25
161827,22.25,93.25,Chin Resistance,myanmar_2024-07-25
161828,22.25,93.75,Chin Resistance,myanmar_2024-07-25
161829,22.25,94.25,Junta,myanmar_2024-07-25
161830,22.25,94.75,Junta,myanmar_2024-07-25
161831,22.25,95.25,Junta,myanmar_2024-07-25
161832,22.25,95.75,Junta,myanmar_2024-07-25
161833,22.25,96.25,Junta,myanmar_2024-07-25
161834,22.25,96.75,Junta,myanmar_2024-07-25
161835,22.25,97.25,Junta,myanmar_2024-07-25
161836,22.25,97.75,Junta,myanmar_2024-07-25
161837,22.25,98.25,Junta,myanmar_2024-07-25
161838,22.25,98.75,UWSA,myanmar_2024-07-25
161839,22.25,99.25,UWSA,myanmar_2024-07-25
161840,22.25,99.75,UWSA,myanmar_2024-07-25
162547,22.75,93.25,Chin Resistance,myanmar_2024-07-25
162548,22.75,93.75,Chin Resistance,myanmar_2024-07-25
162549,22.75,94.25,Junta,myanmar_2024-07-25
162550,22.75,94.75,Junta,myanmar_2024-07-25
162551,22.75,95.25,Junta,myanmar_2024-07-25
162552,22.75,95.75,Junta,myanmar_2024-07-25
162553,22.75,96.25,PDF,myanmar_2024-07-25
162554,22.75,96.75,Junta,myanmar_2024-07-25
162555,22.75,97.25,Junta,myanmar_2024-07-25
162556,22.75,97.75,Junta,myanmar_2024-07-25
162557,22.75,98.25,Junta,myanmar_2024-07-25
162558,22.75,98.75,UWSA,myanmar_2024-07-25
162559,22.75,99.25,UWSA,myanmar_2024-07-25
163267,23.25,93.25,Chin Resistance,myanmar_2024-07-25
163268,23.25,93.75,Chin Resistance,myanmar_2024-07-25
163269,23.25,94.25,Junta,myanmar_2024-07-25
163270,23.25,94.75,Junta,myanmar_2024-07-25
163271,23.25,95.25,Junta,myanmar_2024-07-25
163272,23.25,95.75,Junta,myanmar_2024-07-25
163273,23.25,96.25,Junta,myanmar_2024-07-25
163274,23.25,96.75,KIA,myanmar_2024-07-25
163275,23.25,97.25,Junta,myanmar_2024-07-25
163276,23.25,97.75,Junta,myanmar_2024-07-25
163277,23.25,98.25,Junta,myanmar_2024-07-25
163278,23.25,98.75,UWSA,myanmar_2024-07-25
163279,23.25,99.25,UWSA,myanmar_2024-07-25
163987,23.75,93.25,Chin Resistance,myanmar_2024-07-25
163988,23.75,93.75,Chin Resistance,myanmar_2024-07-25
163989,23.75,94.25,Chin Resistance,myanmar_2024-07-25
163990,23.75,94.75,Junta,myanmar_2024-07-25
163991,23.75,95.25,Junta,myanmar_2024-07-25
163992,23.75,95.75,Junta,myanmar_2024-07-25
163993,23.75,96.25,Junta,myanmar_2024-07-25
163994,23.75,96.75,KIA,myanmar_2024-07-25
163995,23.75,97.25,KIA,myanmar_2024-07-25
163996,23.75,97.75,KIA,myanmar_2024-07-25
163997,23.75,98.25,KIA,myanmar_2024-07-25
163998,23.75,98.75,Junta,myanmar_2024-07-25
164707,24.25,93.25,Chin Resistance,myanmar_2024-07-25
164708,24.25,93.75,Chin Resistance,myanmar_2024-07-25
164709,24.25,94.25,Junta,myanmar_2024-07-25
164710,24.25,94.75,Junta,myanmar_2024-07-25
164711,24.25,95.25,Junta,myanmar_2024-07-25
164712,24.25,95.75,KIA,myanmar_2024-07-25
164713,24.25,96.25,KIA,myanmar_2024-07-25
164714,24.25,96.75,KIA,myanmar_2024-07-25
164715,24.25,97.25,KIA,myanmar_2024-07-25
164716,24.25,97.75,Junta,myanmar_2024-07-25
164717,24.25,98.25,Junta,myanmar_2024-07-25
164718,24.25,98.75,Junta,myanmar_2024-07-25
165430,24.75,94.75,Junta,myanmar_2024-07-25
165431,24.75,95.25,KIA,myanmar_2024-07-25
165432,24.75,95.75,KIA,myanmar_2024-07-25
165433,24.75,96.25,KIA,myanmar_2024-07-25
165434,24.75,96.75,KIA,myanmar_2024-07-25
165435,24.75,97.25,KIA,myanmar_2024-07-25
165436,24.75,97.75,Junta,myanmar_2024-07-25
166150,25.25,94.75,Junta,myanmar_2024-07-25
166151,25.25,95.25,Junta,myanmar_2024-07-25
166152,25.25,95.75,KIA,myanmar_2024-07-25
166153,25.25,96.25,KIA,myanmar_2024-07-25
166154,25.25,96.75,KIA,myanmar_2024-07-25
166155,25.25,97.25,KIA,myanmar_2024-07-25
166156,25.25,97.75,Junta,myanmar_2024-07-25
166870,25.75,94.75,Junta,myanmar_2024-07-25
166871,25.75,95.25,Junta,myanmar_2024-07-25
166872,25.75,95.75,KIA,myanmar_2024-07-25
166873,25.75,96.25,KIA,myanmar_2024-07-25
166874,25.75,96.75,KIA,myanmar_2024-07-25
166875,25.75,97.25,KIA,myanmar_2024-07-25
166876,25.75,97.75,KIA,myanmar_2024-07-25
166877,25.75,98.25,Junta,myanmar_2024-07-25
166878,25.75,98.75,Junta,myanmar_2024-07-25
167591,26.25,95.25,Junta,myanmar_2024-07-25
167592,26.25,95.75,KIA,myanmar_2024-07-25
167593,26.25,96.25,KIA,myanmar_2024-07-25
167594,26.25,96.75,KIA,myanmar_2024-07-25
167595,26.25,97.25,KIA,myanmar_2024-07-25
167596,26.25,97.75,KIA,myanmar_2024-07-25
167597,26.25,98.25,KIA,myanmar_2024-07-25
167598,26.25,98.75,Junta,myanmar_2024-07-25
168311,26.75,95.25,Junta,myanmar_2024-07-25
168312,26.75,95.75,Junta,myanmar_2024-07-25
168313,26.75,96.25,KIA,myanmar_2024-07-25
168314,26.75,96.75,KIA,myanmar_2024-07-25
168315,26.75,97.25,KIA,myanmar_2024-07-25
168316,26.75,97.75,KIA,myanmar_2024-07-25
168317,26.75,98.25,KIA,myanmar_2024-07-25
168318,26.75,98.75,Junta,myanmar_2024-07-25
169033,27.25,96.25,KIA,myanmar_2024-07-25
169034,27.25,96.75,KIA,myanmar_2024-07-25
169035,27.25,97.25,KIA,myanmar_2024-07-25
169036,27.25,97.75,KIA,myanmar_2024-07-25
169037,27.25,98.25,Junta,myanmar_2024-07-25
169038,27.25,98.75,Junta,myanmar_2024-07-25
169754,27.75,96.75,KIA,myanmar_2024-07-25
169755,27.75,97.25,Junta,myanmar_2024-07-25
169756,27.75,97.75,Junta,myanmar_2024-07-25
169757,27.75,98.25,Junta,myanmar_2024-07-25
170475,28.25,97.25,Junta,myanmar_2024-07-25
170476,28.25,97.75,Junta,myanmar_2024-07-25
170477,28.25,98.25,Junta,myanmar_2024-07-25
