priogrid_gid,lat,lon,faction,date
160392,21.25,95.75,Junta,myanmar_2025-04-03
160393,21.25,96.25,Junta,myanmar_2025-04-03
160394,21.25,96.75,Junta,myanmar_2025-04-03
160395,21.25,97.25,SSPP,myanmar_2025-04-03
160396,21.25,97.75,SSPP,myanmar_2025-04-03
160397,21.25,98.25,Junta,myanmar_2025-04-03
160398,21.25,98.75,Junta,myanmar_2025-04-03
160399,21.25,99.25,Junta,myanmar_2025-04-03
160400,21.25,99.75,Junta,myanmar_2025-04-03
160401,21.25,100.25,Junta,myanmar_2025-04-03
160402,21.25,100.75,Junta,myanmar_2025-04-03
161105,21.75,92.25,AA,myanmar_2025-04-03
161106,21.75,92.75,AA,myanmar_2025-04-03
161107,21.75,93.25,Chin Resistance,myanmar_2025-04-03
161108,21.75,93.75,Chin Resistance,myanmar_2025-04-03
161109,21.75,94.25,Chin Resistance,myanmar_2025-04-03
161110,21.75,94.75,Junta,myanmar_2025-04-03
161111,21.75,95.25,PDF,myanmar_2025-04-03
161112,21.75,95.75,Junta,myanmar_2025-04-03
161113,21.75,96.25,Junta,myanmar_2025-04-03
161114,21.75,96.75,Junta,myanmar_2025-04-03
161115,21.75,97.25,SSPP,myanmar_2025-04-03
161116,21.75,97.75,SSPP,myanmar_2025-04-03
161117,21.75,98.25,SSPP,myanmar_2025-04-03
161118,21.75,98.75,Junta,myanmar_2025-04-03
161119,21.75,99.25,Junta,myanmar_2025-04-03
161120,21.75,99.75,NDAA,myanmar_2025-04-03
161121,21.75,100.25,NDAA,myanmar_2025-04-03
161122,21.75,100.75,NDAA,myanmar_2025-04-03
161123,21.75,101.25,Junta,myanmar_2025-04-03
161826,22.25,92.75,AA,myanmar_2025-04-03
161827,22.25,93.25,Chin Resistance,myanmar_2025-04-03
161828,22.25,93.75,Chin Resistance,myanmar_2025-04-03
161829,22.25,94.25,Junta,myanmar_2025-04-03
161830,22.25,94.75,Junta,myanmar_2025-04-03
161831,22.25,95.25,Junta,myanmar_2025-04-03
161832,22.25,95.75,Junta,myanmar_2025-04-03
161833,22.25,96.25,Junta,myanmar_2025-04-03
161834,22.25,96.75,Junta,myanmar_2025-04-03
161835,22.25,97.25,SSPP,myanmar_2025-04-03
161836,22.25,97.75,SSPP,myanmar_2025-04-03
161837,22.25,98.25,SSPP,myanmar_2025-04-03
161838,22.25,98.75,SSPP,myanmar_2025-04-03
161839,22.25,99.25,UWSA,myanmar_2025-04-03
161840,22.25,99.75,UWSA,myanmar_2025-04-03
162547,22.75,93.25,Chin Resistance,myanmar_2025-04-03
162548,22.75,93.75,Chin Resistance,myanmar_2025-04-03
162549,22.75,94.25,Junta,myanmar_2025-04-03
162550,22.75,94.75,Junta,myanmar_2025-04-03
162551,22.75,95.25,Junta,myanmar_2025-04-03
162552,22.75,95.75,Junta,myanmar_2025-04-03
162553,22.75,96.25,Junta,myanmar_2025-04-03
162554,22.75,96.75,Junta,myanmar_2025-04-03
162555,22.75,97.25,Junta,myanmar_2025-04-03
162556,22.75,97.75,Junta,myanmar_2025-04-03
162557,22.75,98.25,SSPP,myanmar_2025-04-03
162558,22.75,98.75,SSPP,myanmar_2025-04-03
162559,22.75,99.25,UWSA,myanmar_2025-04-03
163267,23.25,93.25,Chin Resistance,myanmar_2025-04-03
163268,23.25,93.75,Chin Resistance,myanmar_2025-04-03
163269,23.25,94.25,Junta,myanmar_2025-04-03
163270,23.25,94.75,Junta,myanmar_2025-04-03
163271,23.25,95.25,Junta,myanmar_2025-04-03
163272,23.25,95.75,Junta,myanmar_2025-04-03
163273,23.25,96.25,Junta,myanmar_2025-04-03
163274,23.25,96.75,KIA,myanmar_2025-04-03
163275,23.25,97.25,Junta,myanmar_2025-04-03
163276,23.25,97.75,Junta,myanmar_2025-04-03
163277,23.25,98.25,Junta,myanmar_2025-04-03
163278,23.25,98.75,UWSA,myanmar_2025-04-03
163279,23.25,99.25,UWSA,myanmar_2025-04-03
163987,23.75,93.25,Chin Resistance,myanmar_2025-04-03
163988,23.75,93.75,Chin Resistance,myanmar_2025-04-03
163989,23.75,94.25,Chin Resistance,myanmar_2025-04-03
163990,23.75,94.75,Junta,myanmar_2025-04-03
163991,23.75,95.25,Junta,myanmar_2025-04-03
163992,23.75,95.75,Junta,myanmar_2025-04-03
163993,23.75,96.25,Junta,myanmar_2025-04-03
163994,23.75,96.75,KIA,myanmar_2025-04-03
163995,23.75,97.25,KIA,myanmar_2025-04-03
163996,23.75,97.75,KIA,myanmar_2025-04-03
163997,23.75,98.25,KIA,myanmar_2025-04-03
163998,23.75,98.75,Junta,myanmar_2025-04-03
164707,24.25,93.25,Chin Resistance,myanmar_2025-04-03
164708,24.25,93.75,Chin Resistance,myanmar_2025-04-03
164709,24.25,94.25,Junta,myanmar_2025-04-03
164710,24.25,94.75,Junta,myanmar_2025-04-03
164711,24.25,95.25,Junta,myanmar_2025-04-03
164712,24.25,95.75,KIA,myanmar_2025-04-03
164713,24.25,96.25,KIA,myanmar_2025-04-03
164714,24.25,96.75,KIA,myanmar_2025-04-03
164715,24.25,97.25,KIA,myanmar_2025-04-03
164716,24.25,97.75,Junta,myanmar_2025-04-03
164717,24.25,98.25,Junta,myanmar_2025-04-03
164718,24.25,98.75,Junta,myanmar_2025-04-03
165430,24.75,94.75,Junta,myanmar_2025-04-03
165431,24.75,95.25,KIA,myanmar_2025-04-03
165432,24.75,95.75,KIA,myanmar_2025-04-03
165433,24.75,96.25,KIA,myanmar_2025-04-03
165434,24.75,96.75,KIA,myanmar_2025-04-03
165435,24.75,97.25,KIA,myanmar_2025-04-03
165436,24.75,97.75,Junta,myanmar_2025-04-03
166150,25.25,94.75,Junta,myanmar_2025-04-03
166151,25.25,95.25,Junta,myanmar_2025-04-03
166152,25.25,95.75,KIA,myanmar_2025-04-03
166153,25.25,96.25,KIA,myanmar_2025-04-03
166154,25.25,96.75,KIA,myanmar_2025-04-03
166155,25.25,97.25,KIA,myanmar_2025-04-03
166156,25.25,97.75,Junta,myanmar_2025-04-03
166870,25.75,94.75,Junta,myanmar_2025-04-03
166871,25.75,95.25,Junta,myanmar_2025-04-03
166872,25.75,95.75,KIA,myanmar_2025-04-03
166873,25.75,96.25,KIA,myanmar_2025-04-03
166874,25.75,96.75,KIA,myanmar_2025-04-03
166875,25.75,97.25,KIA,myanmar_2025-04-03
166876,25.75,97.75,KIA,myanmar_2025-04-03
166877,25.75,98.25,Junta,myanmar_2025-04-03
166878,25.75,98.75,Junta,myanmar_2025-04-03
167591,26.25,95.25,Junta,myanmar_2025-04-03
167592,26.25,95.75,KIA,myanmar_2025-04-03
167593,26.25,96.25,KIA,myanmar_2025-04-03
167594,26.25,96.75,KIA,myanmar_2025-04-03
167595,26.25,97.25,KIA,myanmar_2025-04-03
167596,26.25,97.75,KIA,myanmar_2025-04-03
167597,26.25,98.25,KIA,myanmar_2025-04-03
167598,26.25,98.75,Junta,myanmar_2025-04-03
168311,26.75,95.25,Junta,myanmar_2025-04-03
168312,26.75,95.75,Junta,myanmar_2025-04-03
168313,26.75,96.25,KIA,myanmar_2025-04-03
168314,26.75,96.75,KIA,myanmar_2025-04-03
168315,26.75,97.25,KIA,myanmar_2025-04-03
168316,26.75,97.75,KIA,myanmar_2025-04-03
168317,26.75,98.25,KIA,myanmar_2025-04-03
168318,26.75,98.75,Junta,myanmar_2025-04-03
169033,27.25,96.25,KIA,myanmar_2025-04-03
169034,27.25,96.75,KIA,myanmar_2025-04-03
169035,27.25,97.25,KIA,myanmar_2025-04-03
169036,27.25,97.75,KIA,myanmar_2025-04-03
169037,27.25,98.25,Junta,myanmar_2025-04-03
169038,27.25,98.75,Junta,myanmar_2025-04-03
169754,27.75,96.75,KIA,myanmar_2025-04-03
169755,27.75,97.25,Junta,myanmar_2025-04-03
169756,27.75,97.75,Junta,myanmar_2025-04-03
169757,27.75,98.25,Junta,myanmar_2025-04-03
170475,28.25,97.25,Junta,myanmar_2025-04-03
170476,28.25,97.75,Junta,myanmar_2025-04-03
170477,28.25,98.25,Junta,myanmar_2025-04-03
