priogrid_gid,lat,lon,faction,date
160394,21.25,96.75,Junta,myanmar_2024-08-08
160395,21.25,97.25,SSPP,myanmar_2024-08-08
160396,21.25,97.75,SSPP,myanmar_2024-08-08
160397,21.25,98.25,Junta,myanmar_2024-08-08
160398,21.25,98.75,Junta,myanmar_2024-08-08
160399,21.25,99.25,Junta,myanmar_2024-08-08
160400,21.25,99.75,Junta,myanmar_2024-08-08
160401,21.25,100.25,Junta,myanmar_2024-08-08
160402,21.25,100.75,Junta,myanmar_2024-08-08
161105,21.75,92.25,AA,myanmar_2024-08-08
161106,21.75,92.75,AA,myanmar_2024-08-08
161107,21.75,93.25,Chin Resistance,myanmar_2024-08-08
161108,21.75,93.75,Chin Resistance,myanmar_2024-08-08
161109,21.75,94.25,Chin Resistance,myanmar_2024-08-08
161110,21.75,94.75,Junta,myanmar_2024-08-08
161111,21.75,95.25,PDF,myanmar_2024-08-08
161112,21.75,95.75,Junta,myanmar_2024-08-08
161113,21.75,96.25,Junta,myanmar_2024-08-08
161114,21.75,96.75,Junta,myanmar_2024-08-08
161115,21.75,97.25,SSPP,myanmar_2024-08-08
161116,21.75,97.75,SSPP,myanmar_2024-08-08
161117,21.75,98.25,SSPP,myanmar_2024-08-08
161118,21.75,98.75,Junta,myanmar_2024-08-08
161119,21.75,99.25,Junta,myanmar_2024-08-08
161120,21.75,99.75,NDAA,myanmar_2024-08-08
161121,21.75,100.25,NDAA,myanmar_2024-08-08
161122,21.75,100.75,NDAA,myanmar_2024-08-08
161123,21.75,101.25,Junta,myanmar_2024-08-08
161826,22.25,92.75,AA,myanmar_2024-08-08
161827,22.25,93.25,Chin Resistance,myanmar_2024-08-08
161828,22.25,93.75,Chin Resistance,myanmar_2024-08-08
161829,22.25,94.25,Junta,myanmar_2024-08-08
161830,22.25,94.75,Junta,myanmar_2024-08-08
161831,22.25,95.25,Junta,myanmar_2024-08-08
161832,22.25,95.75,Junta,myanmar_2024-08-08
161833,22.25,96.25,Junta,myanmar_2024-08-08
161834,22.25,96.75,Junta,myanmar_2024-08-08
161835,22.25,97.25,SSPP,myanmar_2024-08-08
161836,22.25,97.75,SSPP,myanmar_2024-08-08
161837,22.25,98.25,SSPP,myanmar_2024-08-08
161838,22.25,98.75,SSPP,myanmar_2024-08-08
161839,22.25,99.25,UWSA,myanmar_2024-08-08
161840,22.25,99.75,UWSA,myanmar_2024-08-08
162547,22.75,93.25,Chin Resistance,myanmar_2024-08-08
162548,22.75,93.75,Chin Resistance,myanmar_2024-08-08
162549,22.75,94.25,Junta,myanmar_2024-08-08
162550,22.75,94.75,Junta,myanmar_2024-08-08
162551,22.75,95.25,Junta,myanmar_2024-08-08
162552,22.75,95.75,Junta,myanmar_2024-08-08
162553,22.75,96.25,PDF,myanmar_2024-08-08
162554,22.75,96.75,Junta,myanmar_2024-08-08
162555,22.75,97.25,Junta,myanmar_2024-08-08
162556,22.75,97.75,SSPP,myanmar_2024-08-08
162557,22.75,98.25,SSPP,myanmar_2024-08-08
162558,22.75,98.75,SSPP,myanmar_2024-08-08
162559,22.75,99.25,UWSA,myanmar_2024-08-08
163267,23.25,93.25,Chin Resistance,myanmar_2024-08-08
163268,23.25,93.75,Chin Resistance,myanmar_2024-08-08
163269,23.25,94.25,Junta,myanmar_2024-08-08
163270,23.25,94.75,Junta,myanmar_2024-08-08
163271,23.25,95.25,Junta,myanmar_2024-08-08
163272,23.25,95.75,Junta,myanmar_2024-08-08
163273,23.25,96.25,Junta,myanmar_2024-08-08
163274,23.25,96.75,KIA,myanmar_2024-08-08
163275,23.25,97.25,Junta,myanmar_2024-08-08
163276,23.25,97.75,Junta,myanmar_2024-08-08
163277,23.25,98.25,Junta,myanmar_2024-08-08
163278,23.25,98.75,UWSA,myanmar_2024-08-08
163279,23.25,99.25,UWSA,myanmar_2024-08-08
163987,23.75,93.25,Chin Resistance,myanmar_2024-08-08
163988,23.75,93.75,Chin Resistance,myanmar_2024-08-08
163989,23.75,94.25,Chin Resistance,myanmar_2024-08-08
163990,23.75,94.75,Junta,myanmar_2024-08-08
163991,23.75,95.25,Junta,myanmar_2024-08-08
163992,23.75,95.75,Junta,myanmar_2024-08-08
163993,23.75,96.25,Junta,myanmar_2024-08-08
163994,23.75,96.75,KIA,myanmar_2024-08-08
163995,23.75,97.25,KIA,myanmar_2024-08-08
163996,23.75,97.75,KIA,myanmar_2024-08-08
163997,23.75,98.25,KIA,myanmar_2024-08-08
163998,23.75,98.75,Junta,myanmar_2024-08-08
164707,24.25,93.25,Chin Resistance,myanmar_2024-08-08
164708,24.25,93.75,Chin Resistance,myanmar_2024-08-08
164709,24.25,94.25,Junta,myanmar_2024-08-08
164710,24.25,94.75,Junta,myanmar_2024-08-08
164711,24.25,95.25,Junta,myanmar_2024-08-08
164712,24.25,95.75,KIA,myanmar_2024-08-08
164713,24.25,96.25,KIA,myanmar_2024-08-08
164714,24.25,96.75,KIA,myanmar_2024-08-08
164715,24.25,97.25,KIA,myanmar_2024-08-08
164716,24.25,97.75,Junta,myanmar_2024-08-08
164717,24.25,98.25,Junta,myanmar_2024-08-08
164718,24.25,98.75,Junta,myanmar_2024-08-08
165430,24.75,94.75,Junta,myanmar_2024-08-08
165431,24.75,95.25,KIA,myanmar_2024-08-08
165432,24.75,95.75,KIA,myanmar_2024-08-08
165433,24.75,96.25,KIA,myanmar_2024-08-08
165434,24.75,96.75,KIA,myanmar_2024-08-08
165435,24.75,97.25,KIA,myanmar_2024-08-08
165436,24.75,97.75,Junta,myanmar_2024-08-08
166150,25.25,94.75,Junta,myanmar_2024-08-08
166151,25.25,95.25,Junta,myanmar_2024-08-08
166152,25.25,95.75,KIA,myanmar_2024-08-08
166153,25.25,96.25,KIA,myanmar_2024-08-08
166154,25.25,96.75,KIA,myanmar_2024-08-08
166155,25.25,97.25,KIA,myanmar_2024-08-08
166156,25.25,97.75,Junta,myanmar_2024-08-08
166870,25.75,94.75,Junta,myanmar_2024-08-08
166871,25.75,95.25,Junta,myanmar_2024-08-08
166872,25.75,95.75,KIA,myanmar_2024-08-08
166873,25.75,96.25,KIA,myanmar_2024-08-08
166874,25.75,96.75,KIA,myanmar_2024-08-08
166875,25.75,97.25,KIA,myanmar_2024-08-08
166876,25.75,97.75,KIA,myanmar_2024-08-08
166877,25.75,98.25,Junta,myanmar_2024-08-08
166878,25.75,98.75,Junta,myanmar_2024-08-08
167591,26.25,95.25,Junta,myanmar_2024-08-08
167592,26.25,95.75,KIA,myanmar_2024-08-08
167593,26.25,96.25,KIA,myanmar_2024-08-08
167594,26.25,96.75,KIA,myanmar_2024-08-08
167595,26.25,97.25,KIA,myanmar_2024-08-08
167596,26.25,97.75,KIA,myanmar_2024-08-08
167597,26.25,98.25,KIA,myanmar_2024-08-08
167598,26.25,98.75,Junta,myanmar_2024-08-08
168311,26.75,95.25,Junta,myanmar_2024-08-08
168312,26.75,95.75,Junta,myanmar_2024-08-08
168313,26.75,96.25,KIA,myanmar_2024-08-08
168314,26.75,96.75,KIA,myanmar_2024-08-08
168315,26.75,97.25,KIA,myanmar_2024-08-08
168316,26.75,97.75,KIA,myanmar_2024-08-08
168317,26.75,98.25,KIA,myanmar_2024-08-08
168318,26.75,98.75,Junta,myanmar_2024-08-08
169033,27.25,96.25,KIA,myanmar_2024-08-08
169034,27.25,96.75,KIA,myanmar_2024-08-08
169035,27.25,97.25,KIA,myanmar_2024-08-08
169036,27.25,97.75,KIA,myanmar_2024-08-08
169037,27.25,98.25,Junta,myanmar_2024-08-08
169038,27.25,98.75,Junta,myanmar_2024-08-08
169754,27.75,96.75,KIA,myanmar_2024-08-08
169755,27.75,97.25,Junta,myanmar_2024-08-08
169756,27.75,97.75,Junta,myanmar_2024-08-08
169757,27.75,98.25,Junta,myanmar_2024-08-08
170475,28.25,97.25,Junta,myanmar_2024-08-08
170476,28.25,97.75,Junta,myanmar_2024-08-08
170477,28.25,98.25,Junta,myanmar_2024-08-08
