priogrid_gid,lat,lon,faction,date
144558,10.25,98.75,Junta,myanmar_2024-08-24
145277,10.75,98.25,Junta,myanmar_2024-08-24
145278,10.75,98.75,Junta,myanmar_2024-08-24
145998,11.25,98.75,Junta,myanmar_2024-08-24
145999,11.25,99.25,PDF,myanmar_2024-08-24
146717,11.75,98.25,Junta,myanmar_2024-08-24
146718,11.75,98.75,PDF,myanmar_2024-08-24
146719,11.75,99.25,PDF,myanmar_2024-08-24
146720,11.75,99.75,Junta,myanmar_2024-08-24
147437,12.25,98.25,Junta,myanmar_2024-08-24
147438,12.25,98.75,Junta,myanmar_2024-08-24
147439,12.25,99.25,PDF,myanmar_2024-08-24
148157,12.75,98.25,Junta,myanmar_2024-08-24
148158,12.75,98.75,Junta,myanmar_2024-08-24
148159,12.75,99.25,PDF,myanmar_2024-08-24
148878,13.25,98.75,Junta,myanmar_2024-08-24
148879,13.25,99.25,PDF,myanmar_2024-08-24
149597,13.75,98.25,Junta,myanmar_2024-08-24
149598,13.75,98.75,Karen,myanmar_2024-08-24
149599,13.75,99.25,Karen,myanmar_2024-08-24
150317,14.25,98.25,Junta,myanmar_2024-08-24
150318,14.25,98.75,Karen,myanmar_2024-08-24
151036,14.75,97.75,Junta,myanmar_2024-08-24
151037,14.75,98.25,Karen,myanmar_2024-08-24
151756,15.25,97.75,Junta,myanmar_2024-08-24
151757,15.25,98.25,Junta,myanmar_2024-08-24
152471,15.75,95.25,Junta,myanmar_2024-08-24
152472,15.75,95.75,Junta,myanmar_2024-08-24
152476,15.75,97.75,Junta,myanmar_2024-08-24
152477,15.75,98.25,Junta,myanmar_2024-08-24
153189,16.25,94.25,Junta,myanmar_2024-08-24
153190,16.25,94.75,Junta,myanmar_2024-08-24
153191,16.25,95.25,Junta,myanmar_2024-08-24
153192,16.25,95.75,Junta,myanmar_2024-08-24
153193,16.25,96.25,Junta,myanmar_2024-08-24
153196,16.25,97.75,Junta,myanmar_2024-08-24
153197,16.25,98.25,Junta,myanmar_2024-08-24
