priogrid_gid,lat,lon,faction,date
158951,20.25,95.25,Junta,myanmar_2024-05-29
158952,20.25,95.75,Junta,myanmar_2024-05-29
158953,20.25,96.25,Junta,myanmar_2024-05-29
158954,20.25,96.75,Junta,myanmar_2024-05-29
158955,20.25,97.25,Junta,myanmar_2024-05-29
158956,20.25,97.75,Junta,myanmar_2024-05-29
158957,20.25,98.25,Junta,myanmar_2024-05-29
158958,20.25,98.75,Junta,myanmar_2024-05-29
158959,20.25,99.25,Junta,myanmar_2024-05-29
158960,20.25,99.75,Junta,myanmar_2024-05-29
158961,20.25,100.25,Junta,myanmar_2024-05-29
159665,20.75,92.25,Junta,myanmar_2024-05-29
159666,20.75,92.75,AA,myanmar_2024-05-29
159667,20.75,93.25,AA,myanmar_2024-05-29
159668,20.75,93.75,AA,myanmar_2024-05-29
159669,20.75,94.25,AA,myanmar_2024-05-29
159670,20.75,94.75,Junta,myanmar_2024-05-29
159671,20.75,95.25,Junta,myanmar_2024-05-29
159672,20.75,95.75,Junta,myanmar_2024-05-29
159673,20.75,96.25,Junta,myanmar_2024-05-29
159674,20.75,96.75,Junta,myanmar_2024-05-29
159675,20.75,97.25,Junta,myanmar_2024-05-29
159676,20.75,97.75,Junta,myanmar_2024-05-29
159677,20.75,98.25,Junta,myanmar_2024-05-29
159678,20.75,98.75,Junta,myanmar_2024-05-29
159679,20.75,99.25,Junta,myanmar_2024-05-29
159680,20.75,99.75,Junta,myanmar_2024-05-29
159681,20.75,100.25,Junta,myanmar_2024-05-29
160385,21.25,92.25,AA,myanmar_2024-05-29
160386,21.25,92.75,AA,myanmar_2024-05-29
160387,21.25,93.25,Chin Resistance,myanmar_2024-05-29
160388,21.25,93.75,Chin Resistance,myanmar_2024-05-29
160389,21.25,94.25,PDF,myanmar_2024-05-29
160390,21.25,94.75,Junta,myanmar_2024-05-29
160391,21.25,95.25,Junta,myanmar_2024-05-29
160392,21.25,95.75,Junta,myanmar_2024-05-29
160393,21.25,96.25,Junta,myanmar_2024-05-29
160394,21.25,96.75,Junta,myanmar_2024-05-29
160395,21.25,97.25,SSPP,myanmar_2024-05-29
160396,21.25,97.75,SSPP,myanmar_2024-05-29
160397,21.25,98.25,Junta,myanmar_2024-05-29
160398,21.25,98.75,Junta,myanmar_2024-05-29
160399,21.25,99.25,Junta,myanmar_2024-05-29
160400,21.25,99.75,Junta,myanmar_2024-05-29
160401,21.25,100.25,Junta,myanmar_2024-05-29
160402,21.25,100.75,Junta,myanmar_2024-05-29
161105,21.75,92.25,AA,myanmar_2024-05-29
161106,21.75,92.75,AA,myanmar_2024-05-29
161107,21.75,93.25,Chin Resistance,myanmar_2024-05-29
161108,21.75,93.75,Chin Resistance,myanmar_2024-05-29
161109,21.75,94.25,Chin Resistance,myanmar_2024-05-29
161110,21.75,94.75,PDF,myanmar_2024-05-29
161111,21.75,95.25,PDF,myanmar_2024-05-29
161112,21.75,95.75,Junta,myanmar_2024-05-29
161113,21.75,96.25,Junta,myanmar_2024-05-29
161114,21.75,96.75,Junta,myanmar_2024-05-29
161115,21.75,97.25,SSPP,myanmar_2024-05-29
161116,21.75,97.75,SSPP,myanmar_2024-05-29
161117,21.75,98.25,SSPP,myanmar_2024-05-29
161118,21.75,98.75,Junta,myanmar_2024-05-29
161119,21.75,99.25,Junta,myanmar_2024-05-29
161120,21.75,99.75,NDAA,myanmar_2024-05-29
161121,21.75,100.25,NDAA,myanmar_2024-05-29
161122,21.75,100.75,NDAA,myanmar_2024-05-29
161123,21.75,101.25,Junta,myanmar_2024-05-29
161826,22.25,92.75,AA,myanmar_2024-05-29
161827,22.25,93.25,Chin Resistance,myanmar_2024-05-29
161828,22.25,93.75,Chin Resistance,myanmar_2024-05-29
161829,22.25,94.25,Junta,myanmar_2024-05-29
161830,22.25,94.75,Junta,myanmar_2024-05-29
161831,22.25,95.25,Junta,myanmar_2024-05-29
161832,22.25,95.75,Junta,myanmar_2024-05-29
161833,22.25,96.25,Junta,myanmar_2024-05-29
161834,22.25,96.75,Junta,myanmar_2024-05-29
161835,22.25,97.25,SSPP,myanmar_2024-05-29
161836,22.25,97.75,SSPP,myanmar_2024-05-29
161837,22.25,98.25,SSPP,myanmar_2024-05-29
161838,22.25,98.75,SSPP,myanmar_2024-05-29
161839,22.25,99.25,UWSA,myanmar_2024-05-29
161840,22.25,99.75,UWSA,myanmar_2024-05-29
162547,22.75,93.25,Chin Resistance,myanmar_2024-05-29
162548,22.75,93.75,Chin Resistance,myanmar_2024-05-29
162549,22.75,94.25,Junta,myanmar_2024-05-29
162550,22.75,94.75,Junta,myanmar_2024-05-29
162551,22.75,95.25,Junta,myanmar_2024-05-29
162552,22.75,95.75,Junta,myanmar_2024-05-29
162553,22.75,96.25,PDF,myanmar_2024-05-29
162554,22.75,96.75,Junta,myanmar_2024-05-29
162555,22.75,97.25,Junta,myanmar_2024-05-29
162556,22.75,97.75,SSPP,myanmar_2024-05-29
162557,22.75,98.25,SSPP,myanmar_2024-05-29
162558,22.75,98.75,SSPP,myanmar_2024-05-29
162559,22.75,99.25,UWSA,myanmar_2024-05-29
163267,23.25,93.25,Chin Resistance,myanmar_2024-05-29
163268,23.25,93.75,Chin Resistance,myanmar_2024-05-29
163269,23.25,94.25,Junta,myanmar_2024-05-29
163270,23.25,94.75,Junta,myanmar_2024-05-29
163271,23.25,95.25,Junta,myanmar_2024-05-29
163272,23.25,95.75,Junta,myanmar_2024-05-29
163273,23.25,96.25,Junta,myanmar_2024-05-29
163274,23.25,96.75,KIA,myanmar_2024-05-29
163275,23.25,97.25,Junta,myanmar_2024-05-29
163276,23.25,97.75,Junta,myanmar_2024-05-29
163277,23.25,98.25,Junta,myanmar_2024-05-29
163278,23.25,98.75,UWSA,myanmar_2024-05-29
163279,23.25,99.25,UWSA,myanmar_2024-05-29
163987,23.75,93.25,Chin Resistance,myanmar_2024-05-29
163988,23.75,93.75,Chin Resistance,myanmar_2024-05-29
163989,23.75,94.25,Chin Resistance,myanmar_2024-05-29
163990,23.75,94.75,Junta,myanmar_2024-05-29
163991,23.75,95.25,Junta,myanmar_2024-05-29
163992,23.75,95.75,Junta,myanmar_2024-05-29
163993,23.75,96.25,Junta,myanmar_2024-05-29
163994,23.75,96.75,KIA,myanmar_2024-05-29
163995,23.75,97.25,KIA,myanmar_2024-05-29
163996,23.75,97.75,KIA,myanmar_2024-05-29
163997,23.75,98.25,KIA,myanmar_2024-05-29
163998,23.75,98.75,Junta,myanmar_2024-05-29
164707,24.25,93.25,Chin Resistance,myanmar_2024-05-29
164708,24.25,93.75,Chin Resistance,myanmar_2024-05-29
164709,24.25,94.25,Junta,myanmar_2024-05-29
164710,24.25,94.75,Junta,myanmar_2024-05-29
164711,24.25,95.25,Junta,myanmar_2024-05-29
164712,24.25,95.75,KIA,myanmar_2024-05-29
164713,24.25,96.25,KIA,myanmar_2024-05-29
164714,24.25,96.75,KIA,myanmar_2024-05-29
164715,24.25,97.25,KIA,myanmar_2024-05-29
164716,24.25,97.75,Junta,myanmar_2024-05-29
164717,24.25,98.25,Junta,myanmar_2024-05-29
164718,24.25,98.75,Junta,myanmar_2024-05-29
165430,24.75,94.75,Junta,myanmar_2024-05-29
165431,24.75,95.25,KIA,myanmar_2024-05-29
165432,24.75,95.75,KIA,myanmar_2024-05-29
165433,24.75,96.25,KIA,myanmar_2024-05-29
165434,24.75,96.75,KIA,myanmar_2024-05-29
165435,24.75,97.25,KIA,myanmar_2024-05-29
165436,24.75,97.75,Junta,myanmar_2024-05-29
166150,25.25,94.75,Junta,myanmar_2024-05-29
166151,25.25,95.25,Junta,myanmar_2024-05-29
166152,25.25,95.75,KIA,myanmar_2024-05-29
166153,25.25,96.25,KIA,myanmar_2024-05-29
166154,25.25,96.75,KIA,myanmar_2024-05-29
166155,25.25,97.25,KIA,myanmar_2024-05-29
166156,25.25,97.75,Junta,myanmar_2024-05-29
166870,25.75,94.75,Junta,myanmar_2024-05-29
166871,25.75,95.25,Junta,myanmar_2024-05-29
166872,25.75,95.75,KIA,myanmar_2024-05-29
166873,25.75,96.25,KIA,myanmar_2024-05-29
166874,25.75,96.75,KIA,myanmar_2024-05-29
166875,25.75,97.25,KIA,myanmar_2024-05-29
166876,25.75,97.75,KIA,myanmar_2024-05-29
166877,25.75,98.25,Junta,myanmar_2024-05-29
166878,25.75,98.75,Junta,myanmar_2024-05-29
167591,26.25,95.25,Junta,myanmar_2024-05-29
167592,26.25,95.75,KIA,myanmar_2024-05-29
167593,26.25,96.25,KIA,myanmar_2024-05-29
167594,26.25,96.75,KIA,myanmar_2024-05-29
167595,26.25,97.25,KIA,myanmar_2024-05-29
167596,26.25,97.75,KIA,myanmar_2024-05-29
167597,26.25,98.25,KIA,myanmar_2024-05-29
167598,26.25,98.75,Junta,myanmar_2024-05-29
168311,26.75,95.25,Junta,myanmar_2024-05-29
168312,26.75,95.75,Junta,myanmar_2024-05-29
168313,26.75,96.25,KIA,myanmar_2024-05-29
168314,26.75,96.75,KIA,myanmar_2024-05-29
168315,26.75,97.25,KIA,myanmar_2024-05-29
168316,26.75,97.75,KIA,myanmar_2024-05-29
168317,26.75,98.25,KIA,myanmar_2024-05-29
168318,26.75,98.75,Junta,myanmar_2024-05-29
169033,27.25,96.25,KIA,myanmar_2024-05-29
169034,27.25,96.75,KIA,myanmar_2024-05-29
169035,27.25,97.25,KIA,myanmar_2024-05-29
169036,27.25,97.75,KIA,myanmar_2024-05-29
169037,27.25,98.25,Junta,myanmar_2024-05-29
169038,27.25,98.75,Junta,myanmar_2024-05-29
169754,27.75,96.75,KIA,myanmar_2024-05-29
169755,27.75,97.25,Junta,myanmar_2024-05-29
169756,27.75,97.75,Junta,myanmar_2024-05-29
169757,27.75,98.25,Junta,myanmar_2024-05-29
170475,28.25,97.25,Junta,myanmar_2024-05-29
170476,28.25,97.75,Junta,myanmar_2024-05-29
170477,28.25,98.25,Junta,myanmar_2024-05-29
