priogrid_gid,lat,lon,faction,date
158229,19.75,94.25,Junta,myanmar_2024-03-23
158230,19.75,94.75,Junta,myanmar_2024-03-23
158231,19.75,95.25,Junta,myanmar_2024-03-23
158232,19.75,95.75,Junta,myanmar_2024-03-23
158233,19.75,96.25,Junta,myanmar_2024-03-23
158234,19.75,96.75,Karenni,myanmar_2024-03-23
158235,19.75,97.25,Karenni,myanmar_2024-03-23
158236,19.75,97.75,Junta,myanmar_2024-03-23
158237,19.75,98.25,Junta,myanmar_2024-03-23
158238,19.75,98.75,Junta,myanmar_2024-03-23
158946,20.25,92.75,Junta,myanmar_2024-03-23
158947,20.25,93.25,Junta,myanmar_2024-03-23
158948,20.25,93.75,AA,myanmar_2024-03-23
158949,20.25,94.25,AA,myanmar_2024-03-23
158950,20.25,94.75,Junta,myanmar_2024-03-23
158951,20.25,95.25,Junta,myanmar_2024-03-23
158952,20.25,95.75,Junta,myanmar_2024-03-23
158953,20.25,96.25,Junta,myanmar_2024-03-23
158954,20.25,96.75,Junta,myanmar_2024-03-23
158955,20.25,97.25,Junta,myanmar_2024-03-23
158956,20.25,97.75,Junta,myanmar_2024-03-23
158957,20.25,98.25,Junta,myanmar_2024-03-23
158958,20.25,98.75,Junta,myanmar_2024-03-23
158959,20.25,99.25,Junta,myanmar_2024-03-23
158960,20.25,99.75,Junta,myanmar_2024-03-23
158961,20.25,100.25,Junta,myanmar_2024-03-23
159665,20.75,92.25,Junta,myanmar_2024-03-23
159666,20.75,92.75,AA,myanmar_2024-03-23
159667,20.75,93.25,AA,myanmar_2024-03-23
159668,20.75,93.75,AA,myanmar_2024-03-23
159669,20.75,94.25,AA,myanmar_2024-03-23
159670,20.75,94.75,Junta,myanmar_2024-03-23
159671,20.75,95.25,Junta,myanmar_2024-03-23
159672,20.75,95.75,Junta,myanmar_2024-03-23
159673,20.75,96.25,Junta,myanmar_2024-03-23
159674,20.75,96.75,Junta,myanmar_2024-03-23
159675,20.75,97.25,Junta,myanmar_2024-03-23
159676,20.75,97.75,Junta,myanmar_2024-03-23
159677,20.75,98.25,Junta,myanmar_2024-03-23
159678,20.75,98.75,Junta,myanmar_2024-03-23
159679,20.75,99.25,Junta,myanmar_2024-03-23
159680,20.75,99.75,Junta,myanmar_2024-03-23
159681,20.75,100.25,Junta,myanmar_2024-03-23
160385,21.25,92.25,AA,myanmar_2024-03-23
160386,21.25,92.75,AA,myanmar_2024-03-23
160387,21.25,93.25,AA,myanmar_2024-03-23
160388,21.25,93.75,Chin Resistance,myanmar_2024-03-23
160389,21.25,94.25,PDF,myanmar_2024-03-23
160390,21.25,94.75,Junta,myanmar_2024-03-23
160391,21.25,95.25,Junta,myanmar_2024-03-23
160392,21.25,95.75,Junta,myanmar_2024-03-23
160393,21.25,96.25,Junta,myanmar_2024-03-23
160394,21.25,96.75,Junta,myanmar_2024-03-23
160395,21.25,97.25,SSPP,myanmar_2024-03-23
160396,21.25,97.75,SSPP,myanmar_2024-03-23
160397,21.25,98.25,Junta,myanmar_2024-03-23
160398,21.25,98.75,Junta,myanmar_2024-03-23
160399,21.25,99.25,Junta,myanmar_2024-03-23
160400,21.25,99.75,Junta,myanmar_2024-03-23
160401,21.25,100.25,Junta,myanmar_2024-03-23
160402,21.25,100.75,Junta,myanmar_2024-03-23
161105,21.75,92.25,AA,myanmar_2024-03-23
161106,21.75,92.75,AA,myanmar_2024-03-23
161107,21.75,93.25,Chin Resistance,myanmar_2024-03-23
161108,21.75,93.75,Chin Resistance,myanmar_2024-03-23
161109,21.75,94.25,Chin Resistance,myanmar_2024-03-23
161110,21.75,94.75,PDF,myanmar_2024-03-23
161111,21.75,95.25,PDF,myanmar_2024-03-23
161112,21.75,95.75,Junta,myanmar_2024-03-23
161113,21.75,96.25,Junta,myanmar_2024-03-23
161114,21.75,96.75,Junta,myanmar_2024-03-23
161115,21.75,97.25,SSPP,myanmar_2024-03-23
161116,21.75,97.75,SSPP,myanmar_2024-03-23
161117,21.75,98.25,SSPP,myanmar_2024-03-23
161118,21.75,98.75,Junta,myanmar_2024-03-23
161119,21.75,99.25,Junta,myanmar_2024-03-23
161120,21.75,99.75,NDAA,myanmar_2024-03-23
161121,21.75,100.25,NDAA,myanmar_2024-03-23
161122,21.75,100.75,NDAA,myanmar_2024-03-23
161123,21.75,101.25,Junta,myanmar_2024-03-23
161826,22.25,92.75,AA,myanmar_2024-03-23
161827,22.25,93.25,Chin Resistance,myanmar_2024-03-23
161828,22.25,93.75,Chin Resistance,myanmar_2024-03-23
161829,22.25,94.25,Junta,myanmar_2024-03-23
161830,22.25,94.75,Junta,myanmar_2024-03-23
161831,22.25,95.25,Junta,myanmar_2024-03-23
161832,22.25,95.75,Junta,myanmar_2024-03-23
161833,22.25,96.25,Junta,myanmar_2024-03-23
161834,22.25,96.75,Junta,myanmar_2024-03-23
161835,22.25,97.25,SSPP,myanmar_2024-03-23
161836,22.25,97.75,SSPP,myanmar_2024-03-23
161837,22.25,98.25,SSPP,myanmar_2024-03-23
161838,22.25,98.75,SSPP,myanmar_2024-03-23
161839,22.25,99.25,UWSA,myanmar_2024-03-23
161840,22.25,99.75,UWSA,myanmar_2024-03-23
162547,22.75,93.25,Chin Resistance,myanmar_2024-03-23
162548,22.75,93.75,Chin Resistance,myanmar_2024-03-23
162549,22.75,94.25,Junta,myanmar_2024-03-23
162550,22.75,94.75,Junta,myanmar_2024-03-23
162551,22.75,95.25,Junta,myanmar_2024-03-23
162552,22.75,95.75,Junta,myanmar_2024-03-23
162553,22.75,96.25,PDF,myanmar_2024-03-23
162554,22.75,96.75,Junta,myanmar_2024-03-23
162555,22.75,97.25,Junta,myanmar_2024-03-23
162556,22.75,97.75,SSPP,myanmar_2024-03-23
162557,22.75,98.25,SSPP,myanmar_2024-03-23
162558,22.75,98.75,SSPP,myanmar_2024-03-23
162559,22.75,99.25,UWSA,myanmar_2024-03-23
163267,23.25,93.25,Chin Resistance,myanmar_2024-03-23
163268,23.25,93.75,Chin Resistance,myanmar_2024-03-23
163269,23.25,94.25,Junta,myanmar_2024-03-23
163270,23.25,94.75,Junta,myanmar_2024-03-23
163271,23.25,95.25,Junta,myanmar_2024-03-23
163272,23.25,95.75,Junta,myanmar_2024-03-23
163273,23.25,96.25,Junta,myanmar_2024-03-23
163274,23.25,96.75,KIA,myanmar_2024-03-23
163275,23.25,97.25,Junta,myanmar_2024-03-23
163276,23.25,97.75,Junta,myanmar_2024-03-23
163277,23.25,98.25,PDF,myanmar_2024-03-23
163278,23.25,98.75,UWSA,myanmar_2024-03-23
163279,23.25,99.25,UWSA,myanmar_2024-03-23
163987,23.75,93.25,ZRA,myanmar_2024-03-23
163988,23.75,93.75,Chin Resistance,myanmar_2024-03-23
163989,23.75,94.25,Chin Resistance,myanmar_2024-03-23
163990,23.75,94.75,Junta,myanmar_2024-03-23
163991,23.75,95.25,Junta,myanmar_2024-03-23
163992,23.75,95.75,Junta,myanmar_2024-03-23
163993,23.75,96.25,Junta,myanmar_2024-03-23
163994,23.75,96.75,KIA,myanmar_2024-03-23
163995,23.75,97.25,KIA,myanmar_2024-03-23
163996,23.75,97.75,KIA,myanmar_2024-03-23
163997,23.75,98.25,KIA,myanmar_2024-03-23
163998,23.75,98.75,Junta,myanmar_2024-03-23
164707,24.25,93.25,ZRA,myanmar_2024-03-23
164708,24.25,93.75,ZRA,myanmar_2024-03-23
164709,24.25,94.25,Junta,myanmar_2024-03-23
164710,24.25,94.75,Junta,myanmar_2024-03-23
164711,24.25,95.25,Junta,myanmar_2024-03-23
164712,24.25,95.75,KIA,myanmar_2024-03-23
164713,24.25,96.25,KIA,myanmar_2024-03-23
164714,24.25,96.75,KIA,myanmar_2024-03-23
164715,24.25,97.25,KIA,myanmar_2024-03-23
164716,24.25,97.75,Junta,myanmar_2024-03-23
164717,24.25,98.25,Junta,myanmar_2024-03-23
164718,24.25,98.75,Junta,myanmar_2024-03-23
165430,24.75,94.75,Junta,myanmar_2024-03-23
165431,24.75,95.25,KIA,myanmar_2024-03-23
165432,24.75,95.75,KIA,myanmar_2024-03-23
165433,24.75,96.25,KIA,myanmar_2024-03-23
165434,24.75,96.75,KIA,myanmar_2024-03-23
165435,24.75,97.25,KIA,myanmar_2024-03-23
165436,24.75,97.75,Junta,myanmar_2024-03-23
166150,25.25,94.75,Junta,myanmar_2024-03-23
166151,25.25,95.25,Junta,myanmar_2024-03-23
166152,25.25,95.75,KIA,myanmar_2024-03-23
166153,25.25,96.25,KIA,myanmar_2024-03-23
166154,25.25,96.75,KIA,myanmar_2024-03-23
166155,25.25,97.25,KIA,myanmar_2024-03-23
166156,25.25,97.75,Junta,myanmar_2024-03-23
166870,25.75,94.75,Junta,myanmar_2024-03-23
166871,25.75,95.25,Junta,myanmar_2024-03-23
166872,25.75,95.75,KIA,myanmar_2024-03-23
166873,25.75,96.25,KIA,myanmar_2024-03-23
166874,25.75,96.75,KIA,myanmar_2024-03-23
166875,25.75,97.25,KIA,myanmar_2024-03-23
166876,25.75,97.75,KIA,myanmar_2024-03-23
166877,25.75,98.25,Junta,myanmar_2024-03-23
166878,25.75,98.75,Junta,myanmar_2024-03-23
167591,26.25,95.25,Junta,myanmar_2024-03-23
167592,26.25,95.75,KIA,myanmar_2024-03-23
167593,26.25,96.25,KIA,myanmar_2024-03-23
167594,26.25,96.75,KIA,myanmar_2024-03-23
167595,26.25,97.25,KIA,myanmar_2024-03-23
167596,26.25,97.75,KIA,myanmar_2024-03-23
167597,26.25,98.25,KIA,myanmar_2024-03-23
167598,26.25,98.75,Junta,myanmar_2024-03-23
168311,26.75,95.25,Junta,myanmar_2024-03-23
168312,26.75,95.75,Junta,myanmar_2024-03-23
168313,26.75,96.25,KIA,myanmar_2024-03-23
168314,26.75,96.75,KIA,myanmar_2024-03-23
168315,26.75,97.25,KIA,myanmar_2024-03-23
168316,26.75,97.75,KIA,myanmar_2024-03-23
168317,26.75,98.25,KIA,myanmar_2024-03-23
168318,26.75,98.75,Junta,myanmar_2024-03-23
169033,27.25,96.25,KIA,myanmar_2024-03-23
169034,27.25,96.75,KIA,myanmar_2024-03-23
169035,27.25,97.25,KIA,myanmar_2024-03-23
169036,27.25,97.75,KIA,myanmar_2024-03-23
169037,27.25,98.25,Junta,myanmar_2024-03-23
169038,27.25,98.75,Junta,myanmar_2024-03-23
169754,27.75,96.75,KIA,myanmar_2024-03-23
169755,27.75,97.25,Junta,myanmar_2024-03-23
169756,27.75,97.75,Junta,myanmar_2024-03-23
169757,27.75,98.25,Junta,myanmar_2024-03-23
170475,28.25,97.25,Junta,myanmar_2024-03-23
170476,28.25,97.75,Junta,myanmar_2024-03-23
170477,28.25,98.25,Junta,myanmar_2024-03-23
