priogrid_gid,lat,lon,faction,date
166154,25.25,96.75,KIA,myanmar_2024-12-20
166155,25.25,97.25,KIA,myanmar_2024-12-20
166156,25.25,97.75,Junta,myanmar_2024-12-20
166870,25.75,94.75,Junta,myanmar_2024-12-20
166871,25.75,95.25,Junta,myanmar_2024-12-20
166872,25.75,95.75,KIA,myanmar_2024-12-20
166873,25.75,96.25,KIA,myanmar_2024-12-20
166874,25.75,96.75,KIA,myanmar_2024-12-20
166875,25.75,97.25,KIA,myanmar_2024-12-20
166876,25.75,97.75,KIA,myanmar_2024-12-20
166877,25.75,98.25,Junta,myanmar_2024-12-20
166878,25.75,98.75,Junta,myanmar_2024-12-20
167591,26.25,95.25,Junta,myanmar_2024-12-20
167592,26.25,95.75,KIA,myanmar_2024-12-20
167593,26.25,96.25,KIA,myanmar_2024-12-20
167594,26.25,96.75,KIA,myanmar_2024-12-20
167595,26.25,97.25,KIA,myanmar_2024-12-20
167596,26.25,97.75,KIA,myanmar_2024-12-20
167597,26.25,98.25,KIA,myanmar_2024-12-20
167598,26.25,98.75,Junta,myanmar_2024-12-20
168311,26.75,95.25,Junta,myanmar_2024-12-20
168312,26.75,95.75,Junta,myanmar_2024-12-20
168313,26.75,96.25,KIA,myanmar_2024-12-20
168314,26.75,96.75,KIA,myanmar_2024-12-20
168315,26.75,97.25,KIA,myanmar_2024-12-20
168316,26.75,97.75,KIA,myanmar_2024-12-20
168317,26.75,98.25,KIA,myanmar_2024-12-20
168318,26.75,98.75,Junta,myanmar_2024-12-20
169033,27.25,96.25,KIA,myanmar_2024-12-20
169034,27.25,96.75,KIA,myanmar_2024-12-20
169035,27.25,97.25,KIA,myanmar_2024-12-20
169036,27.25,97.75,KIA,myanmar_2024-12-20
169037,27.25,98.25,Junta,myanmar_2024-12-20
169038,27.25,98.75,Junta,myanmar_2024-12-20
169754,27.75,96.75,KIA,myanmar_2024-12-20
169755,27.75,97.25,Junta,myanmar_2024-12-20
169756,27.75,97.75,Junta,myanmar_2024-12-20
169757,27.75,98.25,Junta,myanmar_2024-12-20
170475,28.25,97.25,Junta,myanmar_2024-12-20
170476,28.25,97.75,Junta,myanmar_2024-12-20
170477,28.25,98.25,Junta,myanmar_2024-12-20
