priogrid_gid,lat,lon,faction,date
158951,20.25,95.25,Junta,myanmar_2024-08-09
158952,20.25,95.75,Junta,myanmar_2024-08-09
158953,20.25,96.25,Junta,myanmar_2024-08-09
158954,20.25,96.75,Junta,myanmar_2024-08-09
158955,20.25,97.25,Junta,myanmar_2024-08-09
158956,20.25,97.75,Junta,myanmar_2024-08-09
158957,20.25,98.25,Junta,myanmar_2024-08-09
158958,20.25,98.75,Junta,myanmar_2024-08-09
158959,20.25,99.25,Junta,myanmar_2024-08-09
158960,20.25,99.75,Junta,myanmar_2024-08-09
158961,20.25,100.25,Junta,myanmar_2024-08-09
159665,20.75,92.25,Junta,myanmar_2024-08-09
159666,20.75,92.75,AA,myanmar_2024-08-09
159667,20.75,93.25,AA,myanmar_2024-08-09
159668,20.75,93.75,AA,myanmar_2024-08-09
159669,20.75,94.25,AA,myanmar_2024-08-09
159670,20.75,94.75,Junta,myanmar_2024-08-09
159671,20.75,95.25,Junta,myanmar_2024-08-09
159672,20.75,95.75,Junta,myanmar_2024-08-09
159673,20.75,96.25,Junta,myanmar_2024-08-09
159674,20.75,96.75,Junta,myanmar_2024-08-09
159675,20.75,97.25,Junta,myanmar_2024-08-09
159676,20.75,97.75,Junta,myanmar_2024-08-09
159677,20.75,98.25,Junta,myanmar_2024-08-09
159678,20.75,98.75,Junta,myanmar_2024-08-09
159679,20.75,99.25,Junta,myanmar_2024-08-09
159680,20.75,99.75,Junta,myanmar_2024-08-09
159681,20.75,100.25,Junta,myanmar_2024-08-09
160385,21.25,92.25,AA,myanmar_2024-08-09
160386,21.25,92.75,AA,myanmar_2024-08-09
160387,21.25,93.25,Chin Resistance,myanmar_2024-08-09
160388,21.25,93.75,Chin Resistance,myanmar_2024-08-09
160389,21.25,94.25,PDF,myanmar_2024-08-09
160390,21.25,94.75,Junta,myanmar_2024-08-09
160391,21.25,95.25,Junta,myanmar_2024-08-09
160392,21.25,95.75,Junta,myanmar_2024-08-09
160393,21.25,96.25,Junta,myanmar_2024-08-09
160394,21.25,96.75,Junta,myanmar_2024-08-09
160395,21.25,97.25,SSPP,myanmar_2024-08-09
160396,21.25,97.75,SSPP,myanmar_2024-08-09
160397,21.25,98.25,Junta,myanmar_2024-08-09
160398,21.25,98.75,Junta,myanmar_2024-08-09
160399,21.25,99.25,Junta,myanmar_2024-08-09
160400,21.25,99.75,Junta,myanmar_2024-08-09
160401,21.25,100.25,Junta,myanmar_2024-08-09
160402,21.25,100.75,Junta,myanmar_2024-08-09
161105,21.75,92.25,AA,myanmar_2024-08-09
161106,21.75,92.75,AA,myanmar_2024-08-09
161107,21.75,93.25,Chin Resistance,myanmar_2024-08-09
161108,21.75,93.75,Chin Resistance,myanmar_2024-08-09
161109,21.75,94.25,Chin Resistance,myanmar_2024-08-09
161110,21.75,94.75,Junta,myanmar_2024-08-09
161111,21.75,95.25,PDF,myanmar_2024-08-09
161112,21.75,95.75,Junta,myanmar_2024-08-09
161113,21.75,96.25,Junta,myanmar_2024-08-09
161114,21.75,96.75,Junta,myanmar_2024-08-09
161115,21.75,97.25,SSPP,myanmar_2024-08-09
161116,21.75,97.75,SSPP,myanmar_2024-08-09
161117,21.75,98.25,SSPP,myanmar_2024-08-09
161118,21.75,98.75,Junta,myanmar_2024-08-09
161119,21.75,99.25,Junta,myanmar_2024-08-09
161120,21.75,99.75,NDAA,myanmar_2024-08-09
161121,21.75,100.25,NDAA,myanmar_2024-08-09
161122,21.75,100.75,NDAA,myanmar_2024-08-09
161123,21.75,101.25,Junta,myanmar_2024-08-09
161826,22.25,92.75,AA,myanmar_2024-08-09
161827,22.25,93.25,Chin Resistance,myanmar_2024-08-09
161828,22.25,93.75,Chin Resistance,myanmar_2024-08-09
161829,22.25,94.25,Junta,myanmar_2024-08-09
161830,22.25,94.75,Junta,myanmar_2024-08-09
161831,22.25,95.25,Junta,myanmar_2024-08-09
161832,22.25,95.75,Junta,myanmar_2024-08-09
161833,22.25,96.25,Junta,myanmar_2024-08-09
161834,22.25,96.75,Junta,myanmar_2024-08-09
161835,22.25,97.25,SSPP,myanmar_2024-08-09
161836,22.25,97.75,SSPP,myanmar_2024-08-09
161837,22.25,98.25,SSPP,myanmar_2024-08-09
161838,22.25,98.75,SSPP,myanmar_2024-08-09
161839,22.25,99.25,UWSA,myanmar_2024-08-09
161840,22.25,99.75,UWSA,myanmar_2024-08-09
162547,22.75,93.25,Chin Resistance,myanmar_2024-08-09
162548,22.75,93.75,Chin Resistance,myanmar_2024-08-09
162549,22.75,94.25,Junta,myanmar_2024-08-09
162550,22.75,94.75,Junta,myanmar_2024-08-09
162551,22.75,95.25,Junta,myanmar_2024-08-09
162552,22.75,95.75,Junta,myanmar_2024-08-09
162553,22.75,96.25,PDF,myanmar_2024-08-09
162554,22.75,96.75,Junta,myanmar_2024-08-09
162555,22.75,97.25,Junta,myanmar_2024-08-09
162556,22.75,97.75,SSPP,myanmar_2024-08-09
162557,22.75,98.25,SSPP,myanmar_2024-08-09
162558,22.75,98.75,SSPP,myanmar_2024-08-09
162559,22.75,99.25,UWSA,myanmar_2024-08-09
163267,23.25,93.25,Chin Resistance,myanmar_2024-08-09
163268,23.25,93.75,Chin Resistance,myanmar_2024-08-09
163269,23.25,94.25,Junta,myanmar_2024-08-09
163270,23.25,94.75,Junta,myanmar_2024-08-09
163271,23.25,95.25,Junta,myanmar_2024-08-09
163272,23.25,95.75,Junta,myanmar_2024-08-09
163273,23.25,96.25,Junta,myanmar_2024-08-09
163274,23.25,96.75,KIA,myanmar_2024-08-09
163275,23.25,97.25,Junta,myanmar_2024-08-09
163276,23.25,97.75,Junta,myanmar_2024-08-09
163277,23.25,98.25,Junta,myanmar_2024-08-09
163278,23.25,98.75,UWSA,myanmar_2024-08-09
163279,23.25,99.25,UWSA,myanmar_2024-08-09
163987,23.75,93.25,Chin Resistance,myanmar_2024-08-09
163988,23.75,93.75,Chin Resistance,myanmar_2024-08-09
163989,23.75,94.25,Chin Resistance,myanmar_2024-08-09
163990,23.75,94.75,Junta,myanmar_2024-08-09
163991,23.75,95.25,Junta,myanmar_2024-08-09
163992,23.75,95.75,Junta,myanmar_2024-08-09
163993,23.75,96.25,Junta,myanmar_2024-08-09
163994,23.75,96.75,KIA,myanmar_2024-08-09
163995,23.75,97.25,KIA,myanmar_2024-08-09
163996,23.75,97.75,KIA,myanmar_2024-08-09
163997,23.75,98.25,KIA,myanmar_2024-08-09
163998,23.75,98.75,Junta,myanmar_2024-08-09
164707,24.25,93.25,Chin Resistance,myanmar_2024-08-09
164708,24.25,93.75,Chin Resistance,myanmar_2024-08-09
164709,24.25,94.25,Junta,myanmar_2024-08-09
164710,24.25,94.75,Junta,myanmar_2024-08-09
164711,24.25,95.25,Junta,myanmar_2024-08-09
164712,24.25,95.75,KIA,myanmar_2024-08-09
164713,24.25,96.25,KIA,myanmar_2024-08-09
164714,24.25,96.75,KIA,myanmar_2024-08-09
164715,24.25,97.25,KIA,myanmar_2024-08-09
164716,24.25,97.75,Junta,myanmar_2024-08-09
164717,24.25,98.25,Junta,myanmar_2024-08-09
164718,24.25,98.75,Junta,myanmar_2024-08-09
165430,24.75,94.75,Junta,myanmar_2024-08-09
165431,24.75,95.25,KIA,myanmar_2024-08-09
165432,24.75,95.75,KIA,myanmar_2024-08-09
165433,24.75,96.25,KIA,myanmar_2024-08-09
165434,24.75,96.75,KIA,myanmar_2024-08-09
165435,24.75,97.25,KIA,myanmar_2024-08-09
165436,24.75,97.75,Junta,myanmar_2024-08-09
166150,25.25,94.75,Junta,myanmar_2024-08-09
166151,25.25,95.25,Junta,myanmar_2024-08-09
166152,25.25,95.75,KIA,myanmar_2024-08-09
166153,25.25,96.25,KIA,myanmar_2024-08-09
166154,25.25,96.75,KIA,myanmar_2024-08-09
166155,25.25,97.25,KIA,myanmar_2024-08-09
166156,25.25,97.75,Junta,myanmar_2024-08-09
166870,25.75,94.75,Junta,myanmar_2024-08-09
166871,25.75,95.25,Junta,myanmar_2024-08-09
166872,25.75,95.75,KIA,myanmar_2024-08-09
166873,25.75,96.25,KIA,myanmar_2024-08-09
166874,25.75,96.75,KIA,myanmar_2024-08-09
166875,25.75,97.25,KIA,myanmar_2024-08-09
166876,25.75,97.75,KIA,myanmar_2024-08-09
166877,25.75,98.25,Junta,myanmar_2024-08-09
166878,25.75,98.75,Junta,myanmar_2024-08-09
167591,26.25,95.25,Junta,myanmar_2024-08-09
167592,26.25,95.75,KIA,myanmar_2024-08-09
167593,26.25,96.25,KIA,myanmar_2024-08-09
167594,26.25,96.75,KIA,myanmar_2024-08-09
167595,26.25,97.25,KIA,myanmar_2024-08-09
167596,26.25,97.75,KIA,myanmar_2024-08-09
167597,26.25,98.25,KIA,myanmar_2024-08-09
167598,26.25,98.75,Junta,myanmar_2024-08-09
168311,26.75,95.25,Junta,myanmar_2024-08-09
168312,26.75,95.75,Junta,myanmar_2024-08-09
168313,26.75,96.25,KIA,myanmar_2024-08-09
168314,26.75,96.75,KIA,myanmar_2024-08-09
168315,26.75,97.25,KIA,myanmar_2024-08-09
168316,26.75,97.75,KIA,myanmar_2024-08-09
168317,26.75,98.25,KIA,myanmar_2024-08-09
168318,26.75,98.75,Junta,myanmar_2024-08-09
169033,27.25,96.25,KIA,myanmar_2024-08-09
169034,27.25,96.75,KIA,myanmar_2024-08-09
169035,27.25,97.25,KIA,myanmar_2024-08-09
169036,27.25,97.75,KIA,myanmar_2024-08-09
169037,27.25,98.25,Junta,myanmar_2024-08-09
169038,27.25,98.75,Junta,myanmar_2024-08-09
169754,27.75,96.75,KIA,myanmar_2024-08-09
169755,27.75,97.25,Junta,myanmar_2024-08-09
169756,27.75,97.75,Junta,myanmar_2024-08-09
169757,27.75,98.25,Junta,myanmar_2024-08-09
170475,28.25,97.25,Junta,myanmar_2024-08-09
170476,28.25,97.75,Junta,myanmar_2024-08-09
170477,28.25,98.25,Junta,myanmar_2024-08-09
