priogrid_gid,lat,lon,faction,date
157515,19.25,97.25,Karenni,myanmar_2024-03-16
157516,19.25,97.75,Karenni,myanmar_2024-03-16
158228,19.75,93.75,Junta,myanmar_2024-03-16
158229,19.75,94.25,Junta,myanmar_2024-03-16
158230,19.75,94.75,Junta,myanmar_2024-03-16
158231,19.75,95.25,Junta,myanmar_2024-03-16
158232,19.75,95.75,Junta,myanmar_2024-03-16
158233,19.75,96.25,Junta,myanmar_2024-03-16
158234,19.75,96.75,Karenni,myanmar_2024-03-16
158235,19.75,97.25,Karenni,myanmar_2024-03-16
158236,19.75,97.75,Junta,myanmar_2024-03-16
158237,19.75,98.25,Junta,myanmar_2024-03-16
158238,19.75,98.75,Junta,myanmar_2024-03-16
158946,20.25,92.75,Junta,myanmar_2024-03-16
158947,20.25,93.25,Junta,myanmar_2024-03-16
158948,20.25,93.75,AA,myanmar_2024-03-16
158949,20.25,94.25,AA,myanmar_2024-03-16
158950,20.25,94.75,Junta,myanmar_2024-03-16
158951,20.25,95.25,Junta,myanmar_2024-03-16
158952,20.25,95.75,Junta,myanmar_2024-03-16
158953,20.25,96.25,Junta,myanmar_2024-03-16
158954,20.25,96.75,Junta,myanmar_2024-03-16
158955,20.25,97.25,Junta,myanmar_2024-03-16
158956,20.25,97.75,Junta,myanmar_2024-03-16
158957,20.25,98.25,Junta,myanmar_2024-03-16
158958,20.25,98.75,Junta,myanmar_2024-03-16
158959,20.25,99.25,Junta,myanmar_2024-03-16
158960,20.25,99.75,Junta,myanmar_2024-03-16
158961,20.25,100.25,Junta,myanmar_2024-03-16
159665,20.75,92.25,Junta,myanmar_2024-03-16
159666,20.75,92.75,AA,myanmar_2024-03-16
159667,20.75,93.25,AA,myanmar_2024-03-16
159668,20.75,93.75,AA,myanmar_2024-03-16
159669,20.75,94.25,AA,myanmar_2024-03-16
159670,20.75,94.75,Junta,myanmar_2024-03-16
159671,20.75,95.25,Junta,myanmar_2024-03-16
159672,20.75,95.75,Junta,myanmar_2024-03-16
159673,20.75,96.25,Junta,myanmar_2024-03-16
159674,20.75,96.75,Junta,myanmar_2024-03-16
159675,20.75,97.25,Junta,myanmar_2024-03-16
159676,20.75,97.75,Junta,myanmar_2024-03-16
159677,20.75,98.25,RCSS,myanmar_2024-03-16
159678,20.75,98.75,Junta,myanmar_2024-03-16
159679,20.75,99.25,Junta,myanmar_2024-03-16
159680,20.75,99.75,Junta,myanmar_2024-03-16
159681,20.75,100.25,Junta,myanmar_2024-03-16
160385,21.25,92.25,AA,myanmar_2024-03-16
160386,21.25,92.75,AA,myanmar_2024-03-16
160387,21.25,93.25,AA,myanmar_2024-03-16
160388,21.25,93.75,Chin Resistance,myanmar_2024-03-16
160389,21.25,94.25,PDF,myanmar_2024-03-16
160390,21.25,94.75,Junta,myanmar_2024-03-16
160391,21.25,95.25,Junta,myanmar_2024-03-16
160392,21.25,95.75,Junta,myanmar_2024-03-16
160393,21.25,96.25,Junta,myanmar_2024-03-16
160394,21.25,96.75,Junta,myanmar_2024-03-16
160395,21.25,97.25,SSPP,myanmar_2024-03-16
160396,21.25,97.75,SSPP,myanmar_2024-03-16
160397,21.25,98.25,RCSS,myanmar_2024-03-16
160398,21.25,98.75,RCSS,myanmar_2024-03-16
160399,21.25,99.25,Junta,myanmar_2024-03-16
160400,21.25,99.75,Junta,myanmar_2024-03-16
160401,21.25,100.25,Junta,myanmar_2024-03-16
160402,21.25,100.75,Junta,myanmar_2024-03-16
161105,21.75,92.25,AA,myanmar_2024-03-16
161106,21.75,92.75,AA,myanmar_2024-03-16
161107,21.75,93.25,Chin Resistance,myanmar_2024-03-16
161108,21.75,93.75,Chin Resistance,myanmar_2024-03-16
161109,21.75,94.25,Chin Resistance,myanmar_2024-03-16
161110,21.75,94.75,PDF,myanmar_2024-03-16
161111,21.75,95.25,PDF,myanmar_2024-03-16
161112,21.75,95.75,Junta,myanmar_2024-03-16
161113,21.75,96.25,Junta,myanmar_2024-03-16
161114,21.75,96.75,Junta,myanmar_2024-03-16
161115,21.75,97.25,SSPP,myanmar_2024-03-16
161116,21.75,97.75,SSPP,myanmar_2024-03-16
161117,21.75,98.25,SSPP,myanmar_2024-03-16
161118,21.75,98.75,Junta,myanmar_2024-03-16
161119,21.75,99.25,Junta,myanmar_2024-03-16
161120,21.75,99.75,NDAA,myanmar_2024-03-16
161121,21.75,100.25,NDAA,myanmar_2024-03-16
161122,21.75,100.75,NDAA,myanmar_2024-03-16
161123,21.75,101.25,Junta,myanmar_2024-03-16
161826,22.25,92.75,AA,myanmar_2024-03-16
161827,22.25,93.25,Chin Resistance,myanmar_2024-03-16
161828,22.25,93.75,Chin Resistance,myanmar_2024-03-16
161829,22.25,94.25,Junta,myanmar_2024-03-16
161830,22.25,94.75,Junta,myanmar_2024-03-16
161831,22.25,95.25,Junta,myanmar_2024-03-16
161832,22.25,95.75,Junta,myanmar_2024-03-16
161833,22.25,96.25,Junta,myanmar_2024-03-16
161834,22.25,96.75,Junta,myanmar_2024-03-16
161835,22.25,97.25,SSPP,myanmar_2024-03-16
161836,22.25,97.75,SSPP,myanmar_2024-03-16
161837,22.25,98.25,SSPP,myanmar_2024-03-16
161838,22.25,98.75,SSPP,myanmar_2024-03-16
161839,22.25,99.25,UWSA,myanmar_2024-03-16
161840,22.25,99.75,UWSA,myanmar_2024-03-16
162547,22.75,93.25,Chin Resistance,myanmar_2024-03-16
162548,22.75,93.75,Chin Resistance,myanmar_2024-03-16
162549,22.75,94.25,Junta,myanmar_2024-03-16
162550,22.75,94.75,Junta,myanmar_2024-03-16
162551,22.75,95.25,Junta,myanmar_2024-03-16
162552,22.75,95.75,Junta,myanmar_2024-03-16
162553,22.75,96.25,PDF,myanmar_2024-03-16
162554,22.75,96.75,Junta,myanmar_2024-03-16
162555,22.75,97.25,Junta,myanmar_2024-03-16
162556,22.75,97.75,SSPP,myanmar_2024-03-16
162557,22.75,98.25,SSPP,myanmar_2024-03-16
162558,22.75,98.75,SSPP,myanmar_2024-03-16
162559,22.75,99.25,UWSA,myanmar_2024-03-16
163267,23.25,93.25,Chin Resistance,myanmar_2024-03-16
163268,23.25,93.75,Chin Resistance,myanmar_2024-03-16
163269,23.25,94.25,Junta,myanmar_2024-03-16
163270,23.25,94.75,Junta,myanmar_2024-03-16
163271,23.25,95.25,Junta,myanmar_2024-03-16
163272,23.25,95.75,Junta,myanmar_2024-03-16
163273,23.25,96.25,Junta,myanmar_2024-03-16
163274,23.25,96.75,KIA,myanmar_2024-03-16
163275,23.25,97.25,Junta,myanmar_2024-03-16
163276,23.25,97.75,Junta,myanmar_2024-03-16
163277,23.25,98.25,PDF,myanmar_2024-03-16
163278,23.25,98.75,UWSA,myanmar_2024-03-16
163279,23.25,99.25,UWSA,myanmar_2024-03-16
163987,23.75,93.25,ZRA,myanmar_2024-03-16
163988,23.75,93.75,Chin Resistance,myanmar_2024-03-16
163989,23.75,94.25,Chin Resistance,myanmar_2024-03-16
163990,23.75,94.75,Junta,myanmar_2024-03-16
163991,23.75,95.25,Junta,myanmar_2024-03-16
163992,23.75,95.75,Junta,myanmar_2024-03-16
163993,23.75,96.25,Junta,myanmar_2024-03-16
163994,23.75,96.75,KIA,myanmar_2024-03-16
163995,23.75,97.25,KIA,myanmar_2024-03-16
163996,23.75,97.75,KIA,myanmar_2024-03-16
163997,23.75,98.25,KIA,myanmar_2024-03-16
163998,23.75,98.75,Junta,myanmar_2024-03-16
164707,24.25,93.25,ZRA,myanmar_2024-03-16
164708,24.25,93.75,ZRA,myanmar_2024-03-16
164709,24.25,94.25,Junta,myanmar_2024-03-16
164710,24.25,94.75,Junta,myanmar_2024-03-16
164711,24.25,95.25,Junta,myanmar_2024-03-16
164712,24.25,95.75,KIA,myanmar_2024-03-16
164713,24.25,96.25,KIA,myanmar_2024-03-16
164714,24.25,96.75,KIA,myanmar_2024-03-16
164715,24.25,97.25,KIA,myanmar_2024-03-16
164716,24.25,97.75,Junta,myanmar_2024-03-16
164717,24.25,98.25,Junta,myanmar_2024-03-16
164718,24.25,98.75,Junta,myanmar_2024-03-16
165430,24.75,94.75,Junta,myanmar_2024-03-16
165431,24.75,95.25,KIA,myanmar_2024-03-16
165432,24.75,95.75,KIA,myanmar_2024-03-16
165433,24.75,96.25,KIA,myanmar_2024-03-16
165434,24.75,96.75,KIA,myanmar_2024-03-16
165435,24.75,97.25,KIA,myanmar_2024-03-16
165436,24.75,97.75,Junta,myanmar_2024-03-16
166150,25.25,94.75,Junta,myanmar_2024-03-16
166151,25.25,95.25,Junta,myanmar_2024-03-16
166152,25.25,95.75,KIA,myanmar_2024-03-16
166153,25.25,96.25,KIA,myanmar_2024-03-16
166154,25.25,96.75,KIA,myanmar_2024-03-16
166155,25.25,97.25,KIA,myanmar_2024-03-16
166156,25.25,97.75,Junta,myanmar_2024-03-16
166870,25.75,94.75,Junta,myanmar_2024-03-16
166871,25.75,95.25,Junta,myanmar_2024-03-16
166872,25.75,95.75,KIA,myanmar_2024-03-16
166873,25.75,96.25,KIA,myanmar_2024-03-16
166874,25.75,96.75,KIA,myanmar_2024-03-16
166875,25.75,97.25,KIA,myanmar_2024-03-16
166876,25.75,97.75,KIA,myanmar_2024-03-16
166877,25.75,98.25,Junta,myanmar_2024-03-16
166878,25.75,98.75,Junta,myanmar_2024-03-16
167591,26.25,95.25,Junta,myanmar_2024-03-16
167592,26.25,95.75,KIA,myanmar_2024-03-16
167593,26.25,96.25,KIA,myanmar_2024-03-16
167594,26.25,96.75,KIA,myanmar_2024-03-16
167595,26.25,97.25,KIA,myanmar_2024-03-16
167596,26.25,97.75,KIA,myanmar_2024-03-16
167597,26.25,98.25,KIA,myanmar_2024-03-16
167598,26.25,98.75,Junta,myanmar_2024-03-16
168311,26.75,95.25,Junta,myanmar_2024-03-16
168312,26.75,95.75,Junta,myanmar_2024-03-16
168313,26.75,96.25,KIA,myanmar_2024-03-16
168314,26.75,96.75,KIA,myanmar_2024-03-16
168315,26.75,97.25,KIA,myanmar_2024-03-16
168316,26.75,97.75,KIA,myanmar_2024-03-16
168317,26.75,98.25,KIA,myanmar_2024-03-16
168318,26.75,98.75,Junta,myanmar_2024-03-16
169033,27.25,96.25,KIA,myanmar_2024-03-16
169034,27.25,96.75,KIA,myanmar_2024-03-16
169035,27.25,97.25,KIA,myanmar_2024-03-16
169036,27.25,97.75,KIA,myanmar_2024-03-16
169037,27.25,98.25,Junta,myanmar_2024-03-16
169038,27.25,98.75,Junta,myanmar_2024-03-16
169754,27.75,96.75,KIA,myanmar_2024-03-16
169755,27.75,97.25,Junta,myanmar_2024-03-16
169756,27.75,97.75,Junta,myanmar_2024-03-16
169757,27.75,98.25,Junta,myanmar_2024-03-16
170475,28.25,97.25,Junta,myanmar_2024-03-16
170476,28.25,97.75,Junta,myanmar_2024-03-16
170477,28.25,98.25,Junta,myanmar_2024-03-16
