priogrid_gid,lat,lon,faction,date
163270,23.25,94.75,Junta,myanmar_2026-04-04
163271,23.25,95.25,Junta,myanmar_2026-04-04
163272,23.25,95.75,Junta,myanmar_2026-04-04
163273,23.25,96.25,Junta,myanmar_2026-04-04
163274,23.25,96.75,KIA,myanmar_2026-04-04
163275,23.25,97.25,Junta,myanmar_2026-04-04
163276,23.25,97.75,Junta,myanmar_2026-04-04
163277,23.25,98.25,Junta,myanmar_2026-04-04
163278,23.25,98.75,UWSA,myanmar_2026-04-04
163279,23.25,99.25,UWSA,myanmar_2026-04-04
163987,23.75,93.25,Chin Resistance,myanmar_2026-04-04
163988,23.75,93.75,Chin Resistance,myanmar_2026-04-04
163989,23.75,94.25,Chin Resistance,myanmar_2026-04-04
163990,23.75,94.75,Junta,myanmar_2026-04-04
163991,23.75,95.25,Junta,myanmar_2026-04-04
163992,23.75,95.75,Junta,myanmar_2026-04-04
163993,23.75,96.25,Junta,myanmar_2026-04-04
163994,23.75,96.75,KIA,myanmar_2026-04-04
163995,23.75,97.25,KIA,myanmar_2026-04-04
163996,23.75,97.75,Junta,myanmar_2026-04-04
163997,23.75,98.25,Junta,myanmar_2026-04-04
163998,23.75,98.75,Junta,myanmar_2026-04-04
164707,24.25,93.25,Chin Resistance,myanmar_2026-04-04
164708,24.25,93.75,Chin Resistance,myanmar_2026-04-04
164709,24.25,94.25,Junta,myanmar_2026-04-04
164710,24.25,94.75,Junta,myanmar_2026-04-04
164711,24.25,95.25,Junta,myanmar_2026-04-04
164712,24.25,95.75,KIA,myanmar_2026-04-04
164713,24.25,96.25,KIA,myanmar_2026-04-04
164714,24.25,96.75,KIA,myanmar_2026-04-04
164715,24.25,97.25,KIA,myanmar_2026-04-04
164716,24.25,97.75,Junta,myanmar_2026-04-04
164717,24.25,98.25,Junta,myanmar_2026-04-04
164718,24.25,98.75,Junta,myanmar_2026-04-04
165430,24.75,94.75,Junta,myanmar_2026-04-04
165431,24.75,95.25,KIA,myanmar_2026-04-04
165432,24.75,95.75,KIA,myanmar_2026-04-04
165433,24.75,96.25,KIA,myanmar_2026-04-04
165434,24.75,96.75,KIA,myanmar_2026-04-04
165435,24.75,97.25,KIA,myanmar_2026-04-04
165436,24.75,97.75,Junta,myanmar_2026-04-04
166150,25.25,94.75,Junta,myanmar_2026-04-04
166151,25.25,95.25,Junta,myanmar_2026-04-04
166152,25.25,95.75,KIA,myanmar_2026-04-04
166153,25.25,96.25,KIA,myanmar_2026-04-04
166154,25.25,96.75,KIA,myanmar_2026-04-04
166155,25.25,97.25,KIA,myanmar_2026-04-04
166156,25.25,97.75,Junta,myanmar_2026-04-04
166870,25.75,94.75,Junta,myanmar_2026-04-04
166871,25.75,95.25,Junta,myanmar_2026-04-04
166872,25.75,95.75,KIA,myanmar_2026-04-04
166873,25.75,96.25,KIA,myanmar_2026-04-04
166874,25.75,96.75,KIA,myanmar_2026-04-04
166875,25.75,97.25,KIA,myanmar_2026-04-04
166876,25.75,97.75,KIA,myanmar_2026-04-04
166877,25.75,98.25,Junta,myanmar_2026-04-04
166878,25.75,98.75,Junta,myanmar_2026-04-04
167591,26.25,95.25,Junta,myanmar_2026-04-04
167592,26.25,95.75,KIA,myanmar_2026-04-04
167593,26.25,96.25,KIA,myanmar_2026-04-04
167594,26.25,96.75,KIA,myanmar_2026-04-04
167595,26.25,97.25,KIA,myanmar_2026-04-04
167596,26.25,97.75,KIA,myanmar_2026-04-04
167597,26.25,98.25,KIA,myanmar_2026-04-04
167598,26.25,98.75,Junta,myanmar_2026-04-04
168311,26.75,95.25,Junta,myanmar_2026-04-04
168312,26.75,95.75,Junta,myanmar_2026-04-04
168313,26.75,96.25,KIA,myanmar_2026-04-04
168314,26.75,96.75,KIA,myanmar_2026-04-04
168315,26.75,97.25,KIA,myanmar_2026-04-04
168316,26.75,97.75,KIA,myanmar_2026-04-04
168317,26.75,98.25,KIA,myanmar_2026-04-04
168318,26.75,98.75,Junta,myanmar_2026-04-04
169033,27.25,96.25,KIA,myanmar_2026-04-04
169034,27.25,96.75,KIA,myanmar_2026-04-04
169035,27.25,97.25,KIA,myanmar_2026-04-04
169036,27.25,97.75,KIA,myanmar_2026-04-04
169037,27.25,98.25,Junta,myanmar_2026-04-04
169038,27.25,98.75,Junta,myanmar_2026-04-04
169754,27.75,96.75,KIA,myanmar_2026-04-04
169755,27.75,97.25,Junta,myanmar_2026-04-04
169756,27.75,97.75,Junta,myanmar_2026-04-04
169757,27.75,98.25,Junta,myanmar_2026-04-04
170475,28.25,97.25,Junta,myanmar_2026-04-04
170476,28.25,97.75,Junta,myanmar_2026-04-04
170477,28.25,98.25,Junta,myanmar_2026-04-04
